 time            time            v(net1)        
 6.27840000e-09  6.27840000e-09  7.90919526e-02 
 6.31840000e-09  6.31840000e-09  8.08114747e-02 
 6.35840000e-09  6.35840000e-09  8.25296263e-02 
 6.39840000e-09  6.39840000e-09  8.42462915e-02 
 6.43840000e-09  6.43840000e-09  8.59613374e-02 
 6.47840000e-09  6.47840000e-09  8.76746122e-02 
 6.51840000e-09  6.51840000e-09  8.93859421e-02 
 6.55840000e-09  6.55840000e-09  9.10951279e-02 
 6.59840000e-09  6.59840000e-09  9.28019407e-02 
 6.63840000e-09  6.63840000e-09  9.45061167e-02 
 6.67840000e-09  6.67840000e-09  9.62073507e-02 
 6.71840000e-09  6.71840000e-09  9.79052879e-02 
 6.75840000e-09  6.75840000e-09  9.95995132e-02 
 6.79840000e-09  6.79840000e-09  1.01289538e-01 
 6.83840000e-09  6.83840000e-09  1.02974782e-01 
 6.87840000e-09  6.87840000e-09  1.04654552e-01 
 6.91840000e-09  6.91840000e-09  1.06328010e-01 
 6.95840000e-09  6.95840000e-09  1.07991078e-01 
 6.99840000e-09  6.99840000e-09  1.09647684e-01 
 7.03840000e-09  7.03840000e-09  1.11294289e-01 
 7.07840000e-09  7.07840000e-09  1.12928661e-01 
 7.11840000e-09  7.11840000e-09  1.14548083e-01 
 7.15840000e-09  7.15840000e-09  1.16149110e-01 
 7.19840000e-09  7.19840000e-09  1.17727376e-01 
 7.23840000e-09  7.23840000e-09  1.19277427e-01 
 7.27840000e-09  7.27840000e-09  1.20792778e-01 
 7.31840000e-09  7.31840000e-09  1.22266617e-01 
 7.35840000e-09  7.35840000e-09  1.23694241e-01 
 7.39840000e-09  7.39840000e-09  1.25080805e-01 
 7.43840000e-09  7.43840000e-09  1.26469989e-01 
 7.47840000e-09  7.47840000e-09  1.28095724e-01 
 7.51840000e-09  7.51840000e-09  1.32361193e-01 
 7.55840000e-09  7.55840000e-09  2.49255540e-01 
 7.59840000e-09  7.59840000e-09  2.28223265e-01 
 7.63840000e-09  7.63840000e-09  1.61926499e-01 
 7.67840000e-09  7.67840000e-09  9.80463619e-02 
 7.71840000e-09  7.71840000e-09 -6.17392215e-02 
 7.75840000e-09  7.75840000e-09 -7.24091287e-02 
 7.79840000e-09  7.79840000e-09 -7.08674417e-02 
 7.83840000e-09  7.83840000e-09 -6.85509941e-02 
 7.87840000e-09  7.87840000e-09 -6.60829902e-02 
 7.91840000e-09  7.91840000e-09 -6.35932002e-02 
 7.95840000e-09  7.95840000e-09 -6.11314254e-02 
 7.99840000e-09  7.99840000e-09 -5.87195137e-02 
 8.03840000e-09  8.03840000e-09 -5.63623409e-02 
 8.07840000e-09  8.07840000e-09 -5.40574610e-02 
 8.11840000e-09  8.11840000e-09 -5.18004362e-02 
 8.15840000e-09  8.15840000e-09 -4.95867193e-02 
 8.19840000e-09  8.19840000e-09 -4.74121377e-02 
 8.23840000e-09  8.23840000e-09 -4.52729687e-02 
 8.27840000e-09  8.27840000e-09 -4.31659150e-02 
 8.31840000e-09  8.31840000e-09 -4.10880568e-02 
 8.35840000e-09  8.35840000e-09 -3.90368036e-02 
 8.39840000e-09  8.39840000e-09 -3.70098498e-02 
 8.43840000e-09  8.43840000e-09 -3.50051361e-02 
 8.47840000e-09  8.47840000e-09 -3.30208174e-02 
 8.51840000e-09  8.51840000e-09 -3.10552343e-02 
 8.55840000e-09  8.55840000e-09 -2.91068898e-02 
 8.59840000e-09  8.59840000e-09 -2.71744287e-02 
 8.63840000e-09  8.63840000e-09 -2.52566209e-02 
 8.67840000e-09  8.67840000e-09 -2.33523464e-02 
 8.71840000e-09  8.71840000e-09 -2.14605829e-02 
 8.75840000e-09  8.75840000e-09 -1.95803952e-02 
 8.79840000e-09  8.79840000e-09 -1.77109262e-02 
 8.83840000e-09  8.83840000e-09 -1.58513885e-02 
 8.87840000e-09  8.87840000e-09 -1.40010583e-02 
 8.91840000e-09  8.91840000e-09 -1.21592688e-02 
 8.95840000e-09  8.95840000e-09 -1.03254054e-02 
 8.99840000e-09  8.99840000e-09 -8.49890121e-03 
 9.03840000e-09  9.03840000e-09 -6.67923262e-03 
 9.07840000e-09  9.07840000e-09 -4.86591606e-03 
 9.11840000e-09  9.11840000e-09 -3.05850455e-03 
 9.15840000e-09  9.15840000e-09 -1.25658476e-03 
 9.19840000e-09  9.19840000e-09  5.40225642e-04 
 9.23840000e-09  9.23840000e-09  2.33228054e-03 
 9.27840000e-09  9.27840000e-09  4.11990764e-03 
 9.31840000e-09  9.31840000e-09  5.90341067e-03 
 9.35840000e-09  9.35840000e-09  7.68307135e-03 
 9.39840000e-09  9.39840000e-09  9.45915120e-03 
 9.43840000e-09  9.43840000e-09  1.12318932e-02 
 9.47840000e-09  9.47840000e-09  1.30015234e-02 
 9.51840000e-09  9.51840000e-09  1.47682520e-02 
 9.55840000e-09  9.55840000e-09  1.65322749e-02 
 9.59840000e-09  9.59840000e-09  1.82937743e-02 
 9.63840000e-09  9.63840000e-09  2.00529204e-02 
 9.67840000e-09  9.67840000e-09  2.18098712e-02 
 9.71840000e-09  9.71840000e-09  2.35647742e-02 
 9.75840000e-09  9.75840000e-09  2.53177662e-02 
 9.79840000e-09  9.79840000e-09  2.70689744e-02 
 9.83840000e-09  9.83840000e-09  2.88185167e-02 
 9.87840000e-09  9.87840000e-09  3.05665019e-02 
 9.91840000e-09  9.91840000e-09  3.23130304e-02 
 9.95840000e-09  9.95840000e-09  3.40581940e-02 
 9.99840000e-09  9.99840000e-09  3.58020769e-02 
 1.00384000e-08  1.00384000e-08  3.75447554e-02 
 1.00784000e-08  1.00784000e-08  3.92862985e-02 
 1.01184000e-08  1.01184000e-08  4.10267679e-02 
 1.01584000e-08  1.01584000e-08  4.27662189e-02 
 1.01984000e-08  1.01984000e-08  4.45046999e-02 
 1.02384000e-08  1.02384000e-08  4.62422533e-02 
 1.02784000e-08  1.02784000e-08  4.79789157e-02 
 1.03184000e-08  1.03184000e-08  4.97147179e-02 
 1.03584000e-08  1.03584000e-08  5.14496856e-02 
 1.03984000e-08  1.03984000e-08  5.31838390e-02 
 1.04384000e-08  1.04384000e-08  5.49171936e-02 
 1.04784000e-08  1.04784000e-08  5.66497598e-02 
 1.05184000e-08  1.05184000e-08  5.83815431e-02 
 1.05584000e-08  1.05584000e-08  6.01125443e-02 
 1.05984000e-08  1.05984000e-08  6.18427590e-02 
 1.06384000e-08  1.06384000e-08  6.35721776e-02 
 1.06784000e-08  1.06784000e-08  6.53007850e-02 
 1.07184000e-08  1.07184000e-08  6.70285607e-02 
 1.07584000e-08  1.07584000e-08  6.87554777e-02 
 1.07984000e-08  1.07984000e-08  7.04815025e-02 
 1.08384000e-08  1.08384000e-08  7.22065946e-02 
 1.08784000e-08  1.08784000e-08  7.39307057e-02 
 1.09184000e-08  1.09184000e-08  7.56537788e-02 
 1.09584000e-08  1.09584000e-08  7.73757476e-02 
 1.09984000e-08  1.09984000e-08  7.90965355e-02 
 1.10384000e-08  1.10384000e-08  8.08160540e-02 
 1.10784000e-08  1.10784000e-08  8.25342019e-02 
 1.11184000e-08  1.11184000e-08  8.42508630e-02 
 1.11584000e-08  1.11584000e-08  8.59659044e-02 
 1.11984000e-08  1.11984000e-08  8.76791742e-02 
 1.12384000e-08  1.12384000e-08  8.93904987e-02 
 1.12784000e-08  1.12784000e-08  9.10996784e-02 
 1.13184000e-08  1.13184000e-08  9.28064846e-02 
 1.13584000e-08  1.13584000e-08  9.45106532e-02 
 1.13984000e-08  1.13984000e-08  9.62118789e-02 
 1.14384000e-08  1.14384000e-08  9.79098068e-02 
 1.14784000e-08  1.14784000e-08  9.96040216e-02 
 1.15184000e-08  1.15184000e-08  1.01294034e-01 
 1.15584000e-08  1.15584000e-08  1.02979265e-01 
 1.15984000e-08  1.15984000e-08  1.04659020e-01 
 1.16384000e-08  1.16384000e-08  1.06332459e-01 
 1.16784000e-08  1.16784000e-08  1.07995505e-01 
 1.17184000e-08  1.17184000e-08  1.09652086e-01 
 1.17584000e-08  1.17584000e-08  1.11298661e-01 
 1.17984000e-08  1.17984000e-08  1.12932996e-01 
 1.18384000e-08  1.18384000e-08  1.14552374e-01 
 1.18784000e-08  1.18784000e-08  1.16153346e-01 
 1.19184000e-08  1.19184000e-08  1.17731545e-01 
 1.19584000e-08  1.19584000e-08  1.19281512e-01 
 1.19984000e-08  1.19984000e-08  1.20796761e-01 
 1.20384000e-08  1.20384000e-08  1.22270482e-01 
 1.20784000e-08  1.20784000e-08  1.23697982e-01 
 1.21184000e-08  1.21184000e-08  1.25084466e-01 
 1.21584000e-08  1.21584000e-08  1.26473805e-01 
 1.21984000e-08  1.21984000e-08  1.28101040e-01 
 1.22384000e-08  1.22384000e-08  1.32395378e-01 
 1.22784000e-08  1.22784000e-08  2.49272285e-01 
 1.23184000e-08  1.23184000e-08  2.28207223e-01 
 1.23584000e-08  1.23584000e-08  1.61907052e-01 
 1.23984000e-08  1.23984000e-08  9.80286331e-02 
 1.24384000e-08  1.24384000e-08 -6.17432563e-02 
 1.24784000e-08  1.24784000e-08 -7.24094228e-02 
 1.25184000e-08  1.25184000e-08 -7.08672320e-02 
 1.25584000e-08  1.25584000e-08 -6.85506696e-02 
 1.25984000e-08  1.25984000e-08 -6.60826332e-02 
 1.26384000e-08  1.26384000e-08 -6.35928375e-02 
 1.26784000e-08  1.26784000e-08 -6.11310669e-02 
 1.27184000e-08  1.27184000e-08 -5.87191625e-02 
 1.27584000e-08  1.27584000e-08 -5.63619975e-02 
 1.27984000e-08  1.27984000e-08 -5.40571248e-02 
 1.28384000e-08  1.28384000e-08 -5.18001067e-02 
 1.28784000e-08  1.28784000e-08 -4.95863960e-02 
 1.29184000e-08  1.29184000e-08 -4.74118198e-02 
 1.29584000e-08  1.29584000e-08 -4.52726558e-02 
 1.29984000e-08  1.29984000e-08 -4.31656065e-02 
 1.30384000e-08  1.30384000e-08 -4.10877525e-02 
 1.30784000e-08  1.30784000e-08 -3.90365031e-02 
 1.31184000e-08  1.31184000e-08 -3.70095526e-02 
 1.31584000e-08  1.31584000e-08 -3.50048421e-02 
 1.31984000e-08  1.31984000e-08 -3.30205263e-02 
 1.32384000e-08  1.32384000e-08 -3.10549459e-02 
 1.32784000e-08  1.32784000e-08 -2.91066038e-02 
 1.33184000e-08  1.33184000e-08 -2.71741449e-02 
 1.33584000e-08  1.33584000e-08 -2.52563392e-02 
 1.33984000e-08  1.33984000e-08 -2.33520666e-02 
 1.34384000e-08  1.34384000e-08 -2.14603048e-02 
 1.34784000e-08  1.34784000e-08 -1.95801188e-02 
 1.35184000e-08  1.35184000e-08 -1.77106513e-02 
 1.35584000e-08  1.35584000e-08 -1.58511151e-02 
 1.35984000e-08  1.35984000e-08 -1.40007862e-02 
 1.36384000e-08  1.36384000e-08 -1.21589979e-02 
 1.36784000e-08  1.36784000e-08 -1.03251356e-02 
 1.37184000e-08  1.37184000e-08 -8.49863245e-03 
 1.37584000e-08  1.37584000e-08 -6.67896484e-03 
 1.37984000e-08  1.37984000e-08 -4.86564918e-03 
 1.38384000e-08  1.38384000e-08 -3.05823851e-03 
 1.38784000e-08  1.38784000e-08 -1.25631950e-03 
 1.39184000e-08  1.39184000e-08  5.40490176e-04 
 1.39584000e-08  1.39584000e-08  2.33254439e-03 
 1.39984000e-08  1.39984000e-08  4.12017087e-03 
 1.40384000e-08  1.40384000e-08  5.90367331e-03 
 1.40784000e-08  1.40784000e-08  7.68333345e-03 
 1.41184000e-08  1.41184000e-08  9.45941279e-03 
 1.41584000e-08  1.41584000e-08  1.12321543e-02 
 1.41984000e-08  1.41984000e-08  1.30017841e-02 
 1.42384000e-08  1.42384000e-08  1.47685123e-02 
 1.42784000e-08  1.42784000e-08  1.65325347e-02 
 1.43184000e-08  1.43184000e-08  1.82940338e-02 
 1.43584000e-08  1.43584000e-08  2.00531796e-02 
 1.43984000e-08  1.43984000e-08  2.18101301e-02 
 1.44384000e-08  1.44384000e-08  2.35650327e-02 
 1.44784000e-08  1.44784000e-08  2.53180245e-02 
 1.45184000e-08  1.45184000e-08  2.70692325e-02 
 1.45584000e-08  1.45584000e-08  2.88187745e-02 
 1.45984000e-08  1.45984000e-08  3.05667595e-02 
 1.46384000e-08  1.46384000e-08  3.23132878e-02 
 1.46784000e-08  1.46784000e-08  3.40584512e-02 
 1.47184000e-08  1.47184000e-08  3.58023339e-02 
 1.47584000e-08  1.47584000e-08  3.75450122e-02 
 1.47984000e-08  1.47984000e-08  3.92865551e-02 
 1.48384000e-08  1.48384000e-08  4.10270244e-02 
 1.48784000e-08  1.48784000e-08  4.27664752e-02 
 1.49184000e-08  1.49184000e-08  4.45049561e-02 
 1.49584000e-08  1.49584000e-08  4.62425094e-02 
 1.49984000e-08  1.49984000e-08  4.79791717e-02 
 1.50384000e-08  1.50384000e-08  4.97149738e-02 
 1.50784000e-08  1.50784000e-08  5.14499413e-02 
 1.51184000e-08  1.51184000e-08  5.31840946e-02 
 1.51584000e-08  1.51584000e-08  5.49174491e-02 
 1.51984000e-08  1.51984000e-08  5.66500151e-02 
 1.52384000e-08  1.52384000e-08  5.83817984e-02 
 1.52784000e-08  1.52784000e-08  6.01127995e-02 
 1.53184000e-08  1.53184000e-08  6.18430140e-02 
 1.53584000e-08  1.53584000e-08  6.35724325e-02 
 1.53984000e-08  1.53984000e-08  6.53010398e-02 
 1.54384000e-08  1.54384000e-08  6.70288154e-02 
 1.54784000e-08  1.54784000e-08  6.87557322e-02 
 1.55184000e-08  1.55184000e-08  7.04817569e-02 
 1.55584000e-08  1.55584000e-08  7.22068489e-02 
 1.55984000e-08  1.55984000e-08  7.39309598e-02 
 1.56384000e-08  1.56384000e-08  7.56540327e-02 
 1.56784000e-08  1.56784000e-08  7.73760014e-02 
 1.57184000e-08  1.57184000e-08  7.90967891e-02 
 1.57584000e-08  1.57584000e-08  8.08163074e-02 
 1.57984000e-08  1.57984000e-08  8.25344551e-02 
 1.58384000e-08  1.58384000e-08  8.42511159e-02 
 1.58784000e-08  1.58784000e-08  8.59661571e-02 
 1.59184000e-08  1.59184000e-08  8.76794266e-02 
 1.59584000e-08  1.59584000e-08  8.93907508e-02 
 1.59984000e-08  1.59984000e-08  9.10999302e-02 
 1.60384000e-08  1.60384000e-08  9.28067360e-02 
 1.60784000e-08  1.60784000e-08  9.45109042e-02 
 1.61184000e-08  1.61184000e-08  9.62121295e-02 
 1.61584000e-08  1.61584000e-08  9.79100569e-02 
 1.61984000e-08  1.61984000e-08  9.96042711e-02 
 1.62384000e-08  1.62384000e-08  1.01294283e-01 
 1.62784000e-08  1.62784000e-08  1.02979513e-01 
 1.63184000e-08  1.63184000e-08  1.04659267e-01 
 1.63584000e-08  1.63584000e-08  1.06332705e-01 
 1.63984000e-08  1.63984000e-08  1.07995750e-01 
 1.64384000e-08  1.64384000e-08  1.09652329e-01 
 1.64784000e-08  1.64784000e-08  1.11298902e-01 
 1.65184000e-08  1.65184000e-08  1.12933236e-01 
 1.65584000e-08  1.65584000e-08  1.14552611e-01 
 1.65984000e-08  1.65984000e-08  1.16153581e-01 
 1.66384000e-08  1.66384000e-08  1.17731776e-01 
 1.66784000e-08  1.66784000e-08  1.19281738e-01 
 1.67184000e-08  1.67184000e-08  1.20796982e-01 
 1.67584000e-08  1.67584000e-08  1.22270695e-01 
 1.67984000e-08  1.67984000e-08  1.23698189e-01 
 1.68384000e-08  1.68384000e-08  1.25084668e-01 
 1.68784000e-08  1.68784000e-08  1.26474016e-01 
 1.69184000e-08  1.69184000e-08  1.28101335e-01 
 1.69584000e-08  1.69584000e-08  1.32397285e-01 
 1.69984000e-08  1.69984000e-08  2.49269144e-01 
 1.70384000e-08  1.70384000e-08  2.28206081e-01 
 1.70784000e-08  1.70784000e-08  1.61906526e-01 
 1.71184000e-08  1.71184000e-08  9.80281845e-02 
 1.71584000e-08  1.71584000e-08 -6.17429136e-02 
 1.71984000e-08  1.71984000e-08 -7.24095340e-02 
 1.72384000e-08  1.72384000e-08 -7.08673478e-02 
 1.72784000e-08  1.72784000e-08 -6.85507763e-02 
 1.73184000e-08  1.73184000e-08 -6.60827349e-02 
 1.73584000e-08  1.73584000e-08 -6.35929355e-02 
 1.73984000e-08  1.73984000e-08 -6.11311620e-02 
 1.74384000e-08  1.74384000e-08 -5.87192550e-02 
 1.74784000e-08  1.74784000e-08 -5.63620878e-02 
 1.75184000e-08  1.75184000e-08 -5.40572131e-02 
 1.75584000e-08  1.75584000e-08 -5.18001932e-02 
 1.75984000e-08  1.75984000e-08 -4.95864809e-02 
 1.76384000e-08  1.76384000e-08 -4.74119033e-02 
 1.76784000e-08  1.76784000e-08 -4.52727379e-02 
 1.77184000e-08  1.77184000e-08 -4.31656875e-02 
 1.77584000e-08  1.77584000e-08 -4.10878324e-02 
 1.77984000e-08  1.77984000e-08 -3.90365820e-02 
 1.78384000e-08  1.78384000e-08 -3.70096306e-02 
 1.78784000e-08  1.78784000e-08 -3.50049193e-02 
 1.79184000e-08  1.79184000e-08 -3.30206027e-02 
 1.79584000e-08  1.79584000e-08 -3.10550216e-02 
 1.79984000e-08  1.79984000e-08 -2.91066789e-02 
 1.80384000e-08  1.80384000e-08 -2.71742194e-02 
 1.80784000e-08  1.80784000e-08 -2.52564131e-02 
 1.81184000e-08  1.81184000e-08 -2.33521400e-02 
 1.81584000e-08  1.81584000e-08 -2.14603778e-02 
 1.81984000e-08  1.81984000e-08 -1.95801914e-02 
 1.82384000e-08  1.82384000e-08 -1.77107235e-02 
 1.82784000e-08  1.82784000e-08 -1.58511869e-02 
 1.83184000e-08  1.83184000e-08 -1.40008576e-02 
 1.83584000e-08  1.83584000e-08 -1.21590690e-02 
 1.83984000e-08  1.83984000e-08 -1.03252065e-02 
 1.84384000e-08  1.84384000e-08 -8.49870301e-03 
 1.84784000e-08  1.84784000e-08 -6.67903514e-03 
 1.85184000e-08  1.85184000e-08 -4.86571925e-03 
 1.85584000e-08  1.85584000e-08 -3.05830835e-03 
 1.85984000e-08  1.85984000e-08 -1.25638914e-03 
 1.86384000e-08  1.86384000e-08  5.40420727e-04 
