 time            time            v(net4)        
 7.99840000e-09  7.99840000e-09  7.77622703e-04 
 8.03840000e-09  8.03840000e-09  7.53936321e-03 
 8.07840000e-09  8.07840000e-09  5.25104718e-02 
 8.11840000e-09  8.11840000e-09  1.19312083e-01 
 8.15840000e-09  8.15840000e-09  1.84588135e-01 
 8.19840000e-09  8.19840000e-09  2.34757237e-01 
 8.23840000e-09  8.23840000e-09  2.27690992e-01 
 8.27840000e-09  8.27840000e-09  5.45838090e-02 
 8.31840000e-09  8.31840000e-09 -4.45838068e-04 
 8.35840000e-09  8.35840000e-09 -3.03068927e-03 
 8.39840000e-09  8.39840000e-09 -6.55112397e-04 
 8.43840000e-09  8.43840000e-09  2.46893694e-05 
 8.47840000e-09  8.47840000e-09  5.07319496e-05 
 8.51840000e-09  8.51840000e-09  1.87897447e-05 
 8.55840000e-09  8.55840000e-09  9.52356345e-06 
 8.59840000e-09  8.59840000e-09  8.98481930e-06 
 8.63840000e-09  8.63840000e-09  9.34338801e-06 
 8.67840000e-09  8.67840000e-09  9.44166766e-06 
 8.71840000e-09  8.71840000e-09  9.42057359e-06 
 8.75840000e-09  8.75840000e-09  9.38119849e-06 
 8.79840000e-09  8.79840000e-09  9.34296811e-06 
 8.83840000e-09  8.83840000e-09  9.30553904e-06 
 8.87840000e-09  8.87840000e-09  9.26753573e-06 
 8.91840000e-09  8.91840000e-09  9.22837985e-06 
 8.95840000e-09  8.95840000e-09  9.18779159e-06 
 8.99840000e-09  8.99840000e-09  9.14552963e-06 
 9.03840000e-09  9.03840000e-09  9.10133238e-06 
 9.07840000e-09  9.07840000e-09  9.05491195e-06 
 9.11840000e-09  9.11840000e-09  9.00595402e-06 
 9.15840000e-09  9.15840000e-09  8.95411612e-06 
 9.19840000e-09  9.19840000e-09  8.89902438e-06 
 9.23840000e-09  9.23840000e-09  8.84026953e-06 
 9.27840000e-09  9.27840000e-09  8.77740232e-06 
 9.31840000e-09  9.31840000e-09  8.70992810e-06 
 9.35840000e-09  9.35840000e-09  8.63730082e-06 
 9.39840000e-09  9.39840000e-09  8.55891590e-06 
 9.43840000e-09  9.43840000e-09  8.47410212e-06 
 9.47840000e-09  9.47840000e-09  8.38211234e-06 
 9.51840000e-09  9.51840000e-09  8.28211272e-06 
 9.55840000e-09  9.55840000e-09  8.17317032e-06 
 9.59840000e-09  9.59840000e-09  8.05423884e-06 
 9.63840000e-09  9.63840000e-09  7.92414193e-06 
 9.67840000e-09  9.67840000e-09  7.78155372e-06 
 9.71840000e-09  9.71840000e-09  7.62497589e-06 
 9.75840000e-09  9.75840000e-09  7.45271048e-06 
 9.79840000e-09  9.79840000e-09  7.26282751e-06 
 9.83840000e-09  9.83840000e-09  7.05312606e-06 
 9.87840000e-09  9.87840000e-09  6.82108726e-06 
 9.91840000e-09  9.91840000e-09  6.56381700e-06 
 9.95840000e-09  9.95840000e-09  6.27797555e-06 
 9.99840000e-09  9.99840000e-09  5.95969060e-06 
 1.00384000e-08  1.00384000e-08  5.60444855e-06 
 1.00784000e-08  1.00784000e-08  5.20695768e-06 
 1.01184000e-08  1.01184000e-08  4.76097411e-06 
 1.01584000e-08  1.01584000e-08  4.25907830e-06 
 1.01984000e-08  1.01984000e-08  3.69238490e-06 
 1.02384000e-08  1.02384000e-08  3.05016203e-06 
 1.02784000e-08  1.02784000e-08  2.31932591e-06 
 1.03184000e-08  1.03184000e-08  1.48376215e-06 
 1.03584000e-08  1.03584000e-08  5.23402832e-07 
 1.03984000e-08  1.03984000e-08 -5.87043753e-07 
 1.04384000e-08  1.04384000e-08 -1.87986339e-06 
 1.04784000e-08  1.04784000e-08 -3.39683277e-06 
 1.05184000e-08  1.05184000e-08 -5.19277998e-06 
 1.05584000e-08  1.05584000e-08 -7.34070815e-06 
 1.05984000e-08  1.05984000e-08 -1.09601223e-05 
 1.06384000e-08  1.06384000e-08 -1.39851988e-05 
 1.06784000e-08  1.06784000e-08 -1.76958529e-05 
 1.07184000e-08  1.07184000e-08 -2.26609989e-05 
 1.07584000e-08  1.07584000e-08 -2.91794879e-05 
 1.07984000e-08  1.07984000e-08 -3.76546573e-05 
 1.08384000e-08  1.08384000e-08 -4.86006089e-05 
 1.08784000e-08  1.08784000e-08 -6.23761930e-05 
 1.09184000e-08  1.09184000e-08 -7.82380654e-05 
 1.09584000e-08  1.09584000e-08 -9.07950556e-05 
 1.09984000e-08  1.09984000e-08 -7.45788004e-05 
 1.10384000e-08  1.10384000e-08  1.02519999e-04 
 1.10784000e-08  1.10784000e-08  1.33767021e-03 
 1.11184000e-08  1.11184000e-08  1.54772046e-02 
 1.11584000e-08  1.11584000e-08  6.82102356e-02 
 1.11984000e-08  1.11984000e-08  1.36230030e-01 
 1.12384000e-08  1.12384000e-08  1.98719321e-01 
 1.12784000e-08  1.12784000e-08  2.41726016e-01 
 1.13184000e-08  1.13184000e-08  2.00593369e-01 
 1.13584000e-08  1.13584000e-08  4.01338232e-02 
 1.13984000e-08  1.13984000e-08 -2.08723049e-03 
 1.14384000e-08  1.14384000e-08 -2.61773327e-03 
 1.14784000e-08  1.14784000e-08 -4.73870865e-04 
 1.15184000e-08  1.15184000e-08  4.28691066e-05 
 1.15584000e-08  1.15584000e-08  4.47406585e-05 
 1.15984000e-08  1.15984000e-08  1.62719041e-05 
 1.16384000e-08  1.16384000e-08  9.14636644e-06 
 1.16784000e-08  1.16784000e-08  8.90936006e-06 
 1.17184000e-08  1.17184000e-08  9.21762258e-06 
 1.17584000e-08  1.17584000e-08  9.28545632e-06 
 1.17984000e-08  1.17984000e-08  9.25752182e-06 
 1.18384000e-08  1.18384000e-08  9.21491652e-06 
 1.18784000e-08  1.18784000e-08  9.17214200e-06 
 1.19184000e-08  1.19184000e-08  9.12881054e-06 
 1.19584000e-08  1.19584000e-08  9.08377154e-06 
 1.19984000e-08  1.19984000e-08  9.03643435e-06 
 1.20384000e-08  1.20384000e-08  8.98642310e-06 
 1.20784000e-08  1.20784000e-08  8.93338515e-06 
 1.21184000e-08  1.21184000e-08  8.87693851e-06 
 1.21584000e-08  1.21584000e-08  8.81666113e-06 
 1.21984000e-08  1.21984000e-08  8.75208737e-06 
 1.22384000e-08  1.22384000e-08  8.68270363e-06 
 1.22784000e-08  1.22784000e-08  8.60794220e-06 
 1.23184000e-08  1.23184000e-08  8.52717396e-06 
 1.23584000e-08  1.23584000e-08  8.43969974e-06 
 1.23984000e-08  1.23984000e-08  8.34474048e-06 
 1.24384000e-08  1.24384000e-08  8.24142588e-06 
 1.24784000e-08  1.24784000e-08  8.12878132e-06 
 1.25184000e-08  1.25184000e-08  8.00571270e-06 
 1.25584000e-08  1.25584000e-08  7.87098880e-06 
 1.25984000e-08  1.25984000e-08  7.72322050e-06 
 1.26384000e-08  1.26384000e-08  7.56083636e-06 
 1.26784000e-08  1.26784000e-08  7.38205354e-06 
 1.27184000e-08  1.27184000e-08  7.18484313e-06 
 1.27584000e-08  1.27584000e-08  6.96688827e-06 
 1.27984000e-08  1.27984000e-08  6.72553354e-06 
 1.28384000e-08  1.28384000e-08  6.45772299e-06 
 1.28784000e-08  1.28784000e-08  6.15992391e-06 
 1.29184000e-08  1.29184000e-08  5.82803215e-06 
 1.29584000e-08  1.29584000e-08  5.45725353e-06 
 1.29984000e-08  1.29984000e-08  5.04195400e-06 
 1.30384000e-08  1.30384000e-08  4.57546821e-06 
 1.30784000e-08  1.30784000e-08  4.04985285e-06 
 1.31184000e-08  1.31184000e-08  3.45556505e-06 
 1.31584000e-08  1.31584000e-08  2.78103848e-06 
 1.31984000e-08  1.31984000e-08  2.01211834e-06 
 1.32384000e-08  1.32384000e-08  1.13129869e-06 
 1.32784000e-08  1.32784000e-08  1.16680839e-07 
 1.33184000e-08  1.33184000e-08 -1.05946740e-06 
 1.33584000e-08  1.33584000e-08 -2.43272890e-06 
 1.33984000e-08  1.33984000e-08 -4.04939472e-06 
 1.34384000e-08  1.34384000e-08 -5.97055441e-06 
 1.34784000e-08  1.34784000e-08 -8.27799776e-06 
 1.35184000e-08  1.35184000e-08 -1.21732320e-05 
 1.35584000e-08  1.35584000e-08 -1.54772634e-05 
 1.35984000e-08  1.35984000e-08 -1.95433549e-05 
 1.36384000e-08  1.36384000e-08 -2.49974537e-05 
 1.36784000e-08  1.36784000e-08 -3.21819719e-05 
 1.37184000e-08  1.37184000e-08 -4.15340861e-05 
 1.37584000e-08  1.37584000e-08 -5.35470112e-05 
 1.37984000e-08  1.37984000e-08 -6.83344897e-05 
 1.38384000e-08  1.38384000e-08 -8.40744135e-05 
 1.38784000e-08  1.38784000e-08 -9.09116577e-05 
 1.39184000e-08  1.39184000e-08 -4.22573120e-05 
 1.39584000e-08  1.39584000e-08  3.26167025e-04 
 1.39984000e-08  1.39984000e-08  3.11811055e-03 
 1.40384000e-08  1.40384000e-08  3.76676070e-02 
 1.40784000e-08  1.40784000e-08  1.01322120e-01 
 1.41184000e-08  1.41184000e-08  1.68570381e-01 
 1.41584000e-08  1.41584000e-08  2.23658194e-01 
 1.41984000e-08  1.41984000e-08  2.38324554e-01 
 1.42384000e-08  1.42384000e-08  7.10081436e-02 
 1.42784000e-08  1.42784000e-08  2.63016741e-03 
 1.43184000e-08  1.43184000e-08 -3.23835793e-03 
 1.43584000e-08  1.43584000e-08 -8.70809342e-04 
 1.43984000e-08  1.43984000e-08 -1.42259642e-05 
 1.44384000e-08  1.44384000e-08  5.34994905e-05 
 1.44784000e-08  1.44784000e-08  2.16686552e-05 
 1.45184000e-08  1.45184000e-08  1.00501352e-05 
 1.45584000e-08  1.45584000e-08  8.90198444e-06 
 1.45984000e-08  1.45984000e-08  9.23398921e-06 
 1.46384000e-08  1.46384000e-08  9.36022686e-06 
 1.46784000e-08  1.46784000e-08  9.34821396e-06 
 1.47184000e-08  1.47184000e-08  9.30887775e-06 
 1.47584000e-08  1.47584000e-08  9.26872354e-06 
 1.47984000e-08  1.47984000e-08  9.22898960e-06 
 1.48384000e-08  1.48384000e-08  9.18835852e-06 
 1.48784000e-08  1.48784000e-08  9.14614178e-06 
 1.49184000e-08  1.49184000e-08  9.10198727e-06 
 1.49584000e-08  1.49584000e-08  9.05560479e-06 
 1.49984000e-08  1.49984000e-08  9.00668643e-06 
 1.50384000e-08  1.50384000e-08  8.95489282e-06 
 1.50784000e-08  1.50784000e-08  8.89985116e-06 
 1.51184000e-08  1.51184000e-08  8.84115270e-06 
 1.51584000e-08  1.51584000e-08  8.77834875e-06 
 1.51984000e-08  1.51984000e-08  8.71094535e-06 
 1.52384000e-08  1.52384000e-08  8.63839723e-06 
 1.52784000e-08  1.52784000e-08  8.56010071e-06 
 1.53184000e-08  1.53184000e-08  8.47538562e-06 
 1.53584000e-08  1.53584000e-08  8.38350601e-06 
 1.53984000e-08  1.53984000e-08  8.28362935e-06 
 1.54384000e-08  1.54384000e-08  8.17482427e-06 
 1.54784000e-08  1.54784000e-08  8.05604622e-06 
 1.55184000e-08  1.55184000e-08  7.92612087e-06 
 1.55584000e-08  1.55584000e-08  7.78372470e-06 
 1.55984000e-08  1.55984000e-08  7.62736205e-06 
 1.56384000e-08  1.56384000e-08  7.45533812e-06 
 1.56784000e-08  1.56784000e-08  7.26572653e-06 
 1.57184000e-08  1.57184000e-08  7.05633065e-06 
 1.57584000e-08  1.57584000e-08  6.82463660e-06 
 1.57984000e-08  1.57984000e-08  6.56775620e-06 
 1.58384000e-08  1.58384000e-08  6.28235679e-06 
 1.58784000e-08  1.58784000e-08  5.96457452e-06 
 1.59184000e-08  1.59184000e-08  5.60990603e-06 
 1.59584000e-08  1.59584000e-08  5.21307205e-06 
 1.59984000e-08  1.59984000e-08  4.76784404e-06 
 1.60384000e-08  1.60384000e-08  4.26682145e-06 
 1.60784000e-08  1.60784000e-08  3.70114272e-06 
 1.61184000e-08  1.61184000e-08  3.06010611e-06 
 1.61584000e-08  1.61584000e-08  2.33066645e-06 
 1.61984000e-08  1.61984000e-08  1.49675934e-06 
 1.62384000e-08  1.62384000e-08  5.38382499e-07 
 1.62784000e-08  1.62784000e-08 -5.69668529e-07 
 1.63184000e-08  1.63184000e-08 -1.85956198e-06 
 1.63584000e-08  1.63584000e-08 -3.37291401e-06 
 1.63984000e-08  1.63984000e-08 -5.16433063e-06 
 1.64384000e-08  1.64384000e-08 -7.30650403e-06 
 1.64784000e-08  1.64784000e-08 -1.09159810e-05 
 1.65184000e-08  1.65184000e-08 -1.39310789e-05 
 1.65584000e-08  1.65584000e-08 -1.76290413e-05 
 1.65984000e-08  1.65984000e-08 -2.25767237e-05 
 1.66384000e-08  1.66384000e-08 -2.90713696e-05 
 1.66784000e-08  1.66784000e-08 -3.75148986e-05 
 1.67184000e-08  1.67184000e-08 -4.84214677e-05 
 1.67584000e-08  1.67584000e-08 -6.21564469e-05 
 1.67984000e-08  1.67984000e-08 -7.80070253e-05 
 1.68384000e-08  1.68384000e-08 -9.07071692e-05 
 1.68784000e-08  1.68784000e-08 -7.53567123e-05 
 1.69184000e-08  1.69184000e-08  9.68382923e-05 
 1.69584000e-08  1.69584000e-08  1.29585429e-03 
 1.69984000e-08  1.69984000e-08  1.47447278e-02 
 1.70384000e-08  1.70384000e-08  6.69275552e-02 
 1.70784000e-08  1.70784000e-08  1.34898246e-01 
 1.71184000e-08  1.71184000e-08  1.97635713e-01 
 1.71584000e-08  1.71584000e-08  2.41440911e-01 
 1.71984000e-08  1.71984000e-08  2.04098250e-01 
 1.72384000e-08  1.72384000e-08  4.15703873e-02 
 1.72784000e-08  1.72784000e-08 -1.97024890e-03 
 1.73184000e-08  1.73184000e-08 -2.66874942e-03 
 1.73584000e-08  1.73584000e-08 -4.91465104e-04 
 1.73984000e-08  1.73984000e-08  4.17667101e-05 
 1.74384000e-08  1.74384000e-08  4.54846293e-05 
 1.74784000e-08  1.74784000e-08  1.65196990e-05 
 1.75184000e-08  1.75184000e-08  9.18096330e-06 
 1.75584000e-08  1.75584000e-08  8.92468563e-06 
 1.75984000e-08  1.75984000e-08  9.24127509e-06 
 1.76384000e-08  1.76384000e-08  9.31260556e-06 
 1.76784000e-08  1.76784000e-08  9.28559162e-06 
 1.77184000e-08  1.77184000e-08  9.24376770e-06 
 1.77584000e-08  1.77584000e-08  9.20206045e-06 
 1.77984000e-08  1.77984000e-08  9.16003161e-06 
 1.78384000e-08  1.78384000e-08  9.11650040e-06 
 1.78784000e-08  1.78784000e-08  9.07088618e-06 
 1.79184000e-08  1.79184000e-08  9.02283394e-06 
 1.79584000e-08  1.79584000e-08  8.97201364e-06 
 1.79984000e-08  1.79984000e-08  8.91806765e-06 
 1.80384000e-08  1.80384000e-08  8.86060114e-06 
 1.80784000e-08  1.80784000e-08  8.79917928e-06 
 1.81184000e-08  1.81184000e-08  8.73332342e-06 
 1.81584000e-08  1.81584000e-08  8.66250559e-06 
 1.81984000e-08  1.81984000e-08  8.58614185e-06 
 1.82384000e-08  1.82384000e-08  8.50358453e-06 
 1.82784000e-08  1.82784000e-08  8.41411335e-06 
 1.83184000e-08  1.83184000e-08  8.31692509e-06 
 1.83584000e-08  1.83584000e-08  8.21112189e-06 
 1.83984000e-08  1.83984000e-08  8.09569755e-06 
 1.84384000e-08  1.84384000e-08  7.96952181e-06 
 1.84784000e-08  1.84784000e-08  7.83132178e-06 
 1.85184000e-08  1.85184000e-08  7.67966037e-06 
 1.85584000e-08  1.85584000e-08  7.51291054e-06 
 1.85984000e-08  1.85984000e-08  7.32922489e-06 
 1.86384000e-08  1.86384000e-08  7.12649905e-06 
 1.86784000e-08  1.86784000e-08  6.90232767e-06 
