 time            time            v(net2)        
 2.51840000e-09  2.51840000e-09  2.02728108e-01 
 2.55840000e-09  2.55840000e-09  8.39131610e-02 
 2.59840000e-09  2.59840000e-09  4.21890337e-02 
 2.63840000e-09  2.63840000e-09  2.82987904e-02 
 2.67840000e-09  2.67840000e-09  2.53180804e-02 
 2.71840000e-09  2.71840000e-09  2.57317782e-02 
 2.75840000e-09  2.75840000e-09  2.71731978e-02 
 2.79840000e-09  2.79840000e-09  2.89952743e-02 
 2.83840000e-09  2.83840000e-09  3.09571884e-02 
 2.87840000e-09  2.87840000e-09  3.29614909e-02 
 2.91840000e-09  2.91840000e-09  3.49742576e-02 
 2.95840000e-09  2.95840000e-09  3.69856514e-02 
 2.99840000e-09  2.99840000e-09  3.89930644e-02 
 3.03840000e-09  3.03840000e-09  4.09957551e-02 
 3.07840000e-09  3.07840000e-09  4.29934965e-02 
 3.11840000e-09  3.11840000e-09  4.49862431e-02 
 3.15840000e-09  3.15840000e-09  4.69740181e-02 
 3.19840000e-09  3.19840000e-09  4.89568656e-02 
 3.23840000e-09  3.23840000e-09  5.09348313e-02 
 3.27840000e-09  3.27840000e-09  5.29079560e-02 
 3.31840000e-09  3.31840000e-09  5.48762734e-02 
 3.35840000e-09  3.35840000e-09  5.68398104e-02 
 3.39840000e-09  3.39840000e-09  5.87985865e-02 
 3.43840000e-09  3.43840000e-09  6.07526141e-02 
 3.47840000e-09  3.47840000e-09  6.27018984e-02 
 3.51840000e-09  3.51840000e-09  6.46464373e-02 
 3.55840000e-09  3.55840000e-09  6.65862208e-02 
 3.59840000e-09  3.59840000e-09  6.85212309e-02 
 3.63840000e-09  3.63840000e-09  7.04514410e-02 
 3.67840000e-09  3.67840000e-09  7.23768151e-02 
 3.71840000e-09  3.71840000e-09  7.42973074e-02 
 3.75840000e-09  3.75840000e-09  7.62128610e-02 
 3.79840000e-09  3.79840000e-09  7.81234073e-02 
 3.83840000e-09  3.83840000e-09  8.00288644e-02 
 3.87840000e-09  3.87840000e-09  8.19291356e-02 
 3.91840000e-09  3.91840000e-09  8.38241080e-02 
 3.95840000e-09  3.95840000e-09  8.57136500e-02 
 3.99840000e-09  3.99840000e-09  8.75976092e-02 
 4.03840000e-09  4.03840000e-09  8.94758090e-02 
 4.07840000e-09  4.07840000e-09  9.13480453e-02 
 4.11840000e-09  4.11840000e-09  9.32140817e-02 
 4.15840000e-09  4.15840000e-09  9.50736443e-02 
 4.19840000e-09  4.19840000e-09  9.69264144e-02 
 4.23840000e-09  4.23840000e-09  9.87720202e-02 
 4.27840000e-09  4.27840000e-09  1.00610025e-01 
 4.31840000e-09  4.31840000e-09  1.02439915e-01 
 4.35840000e-09  4.35840000e-09  1.04261078e-01 
 4.39840000e-09  4.39840000e-09  1.06072783e-01 
 4.43840000e-09  4.43840000e-09  1.07874145e-01 
 4.47840000e-09  4.47840000e-09  1.09661311e-01 
 4.51840000e-09  4.51840000e-09  1.11436339e-01 
 4.55840000e-09  4.55840000e-09  1.13197841e-01 
 4.59840000e-09  4.59840000e-09  1.14943453e-01 
 4.63840000e-09  4.63840000e-09  1.16670504e-01 
 4.67840000e-09  4.67840000e-09  1.18376228e-01 
 4.71840000e-09  4.71840000e-09  1.20058264e-01 
 4.75840000e-09  4.75840000e-09  1.21716168e-01 
 4.79840000e-09  4.79840000e-09  1.23355447e-01 
 4.83840000e-09  4.83840000e-09  1.24997965e-01 
 4.87840000e-09  4.87840000e-09  1.26710868e-01 
 4.91840000e-09  4.91840000e-09  1.28703916e-01 
 4.95840000e-09  4.95840000e-09  1.31787117e-01 
 4.99840000e-09  4.99840000e-09  1.42133651e-01 
 5.03840000e-09  5.03840000e-09  1.81529590e-01 
 5.07840000e-09  5.07840000e-09  2.23945449e-01 
 5.11840000e-09  5.11840000e-09  2.24934978e-01 
 5.15840000e-09  5.15840000e-09  1.35733688e-01 
 5.19840000e-09  5.19840000e-09  4.58890177e-02 
 5.23840000e-09  5.23840000e-09  1.39902713e-02 
 5.27840000e-09  5.27840000e-09  4.92118552e-03 
 5.31840000e-09  5.31840000e-09  3.51600603e-03 
 5.35840000e-09  5.35840000e-09  4.41705657e-03 
 5.39840000e-09  5.39840000e-09  6.09970705e-03 
 5.43840000e-09  5.43840000e-09  8.06365492e-03 
 5.47840000e-09  5.47840000e-09  1.01178925e-02 
 5.51840000e-09  5.51840000e-09  1.21947977e-02 
 5.55840000e-09  5.55840000e-09  1.42734023e-02 
 5.59840000e-09  5.59840000e-09  1.63477060e-02 
 5.63840000e-09  5.63840000e-09  1.84159925e-02 
 5.67840000e-09  5.67840000e-09  2.04778117e-02 
 5.71840000e-09  5.71840000e-09  2.25331406e-02 
 5.75840000e-09  5.75840000e-09  2.45821048e-02 
 5.79840000e-09  5.79840000e-09  2.66248725e-02 
 5.83840000e-09  5.83840000e-09  2.86616160e-02 
 5.87840000e-09  5.87840000e-09  3.06924983e-02 
 5.91840000e-09  5.91840000e-09  3.27176698e-02 
 5.95840000e-09  5.95840000e-09  3.47372679e-02 
 5.99840000e-09  5.99840000e-09  3.67514169e-02 
 6.03840000e-09  6.03840000e-09  3.87602290e-02 
 6.07840000e-09  6.07840000e-09  4.07638045e-02 
 6.11840000e-09  6.11840000e-09  4.27622326e-02 
 6.15840000e-09  6.15840000e-09  4.47555920e-02 
 6.19840000e-09  6.19840000e-09  4.67439515e-02 
 6.23840000e-09  6.23840000e-09  4.87273710e-02 
 6.27840000e-09  6.27840000e-09  5.07059013e-02 
 6.31840000e-09  6.31840000e-09  5.26795854e-02 
 6.35840000e-09  6.35840000e-09  5.46484585e-02 
 6.39840000e-09  6.39840000e-09  5.66125482e-02 
 6.43840000e-09  6.43840000e-09  5.85718752e-02 
 6.47840000e-09  6.47840000e-09  6.05264525e-02 
 6.51840000e-09  6.51840000e-09  6.24762865e-02 
 6.55840000e-09  6.55840000e-09  6.44213755e-02 
 6.59840000e-09  6.59840000e-09  6.63617108e-02 
 6.63840000e-09  6.63840000e-09  6.82972752e-02 
 6.67840000e-09  6.67840000e-09  7.02280431e-02 
 6.71840000e-09  6.71840000e-09  7.21539796e-02 
 6.75840000e-09  6.75840000e-09  7.40750402e-02 
 6.79840000e-09  6.79840000e-09  7.59911694e-02 
 6.83840000e-09  6.83840000e-09  7.79022998e-02 
 6.87840000e-09  6.87840000e-09  7.98083512e-02 
 6.91840000e-09  6.91840000e-09  8.17092287e-02 
 6.95840000e-09  6.95840000e-09  8.36048214e-02 
 6.99840000e-09  6.99840000e-09  8.54950000e-02 
 7.03840000e-09  7.03840000e-09  8.73796146e-02 
 7.07840000e-09  7.07840000e-09  8.92584916e-02 
 7.11840000e-09  7.11840000e-09  9.11314303e-02 
 7.15840000e-09  7.15840000e-09  9.29981984e-02 
 7.19840000e-09  7.19840000e-09  9.48585264e-02 
 7.23840000e-09  7.23840000e-09  9.67121015e-02 
 7.27840000e-09  7.27840000e-09  9.85585584e-02 
 7.31840000e-09  7.31840000e-09  1.00397469e-01 
 7.35840000e-09  7.35840000e-09  1.02228328e-01 
 7.39840000e-09  7.39840000e-09  1.04050538e-01 
 7.43840000e-09  7.43840000e-09  1.05863380e-01 
 7.47840000e-09  7.47840000e-09  1.07665991e-01 
 7.51840000e-09  7.51840000e-09  1.09454590e-01 
 7.55840000e-09  7.55840000e-09  1.11231217e-01 
 7.59840000e-09  7.59840000e-09  1.12994514e-01 
 7.63840000e-09  7.63840000e-09  1.14742162e-01 
 7.67840000e-09  7.67840000e-09  1.16471533e-01 
 7.71840000e-09  7.71840000e-09  1.18179874e-01 
 7.75840000e-09  7.75840000e-09  1.19864738e-01 
 7.79840000e-09  7.79840000e-09  1.21525327e-01 
 7.83840000e-09  7.83840000e-09  1.23166106e-01 
 7.87840000e-09  7.87840000e-09  1.24806115e-01 
 7.91840000e-09  7.91840000e-09  1.26504479e-01 
 7.95840000e-09  7.95840000e-09  1.28443845e-01 
 7.99840000e-09  7.99840000e-09  1.31303371e-01 
 8.03840000e-09  8.03840000e-09  1.39557637e-01 
 8.07840000e-09  8.07840000e-09  1.76909821e-01 
 8.11840000e-09  8.11840000e-09  2.20738168e-01 
 8.15840000e-09  8.15840000e-09  2.28283200e-01 
 8.19840000e-09  8.19840000e-09  1.48492977e-01 
 8.23840000e-09  8.23840000e-09  4.90745286e-02 
 8.27840000e-09  8.27840000e-09  1.40188819e-02 
 8.31840000e-09  8.31840000e-09  3.84971510e-03 
 8.35840000e-09  8.35840000e-09  2.09044439e-03 
 8.39840000e-09  8.39840000e-09  2.87959290e-03 
 8.43840000e-09  8.43840000e-09  4.52771640e-03 
 8.47840000e-09  8.47840000e-09  6.48402368e-03 
 8.51840000e-09  8.51840000e-09  8.53987103e-03 
 8.55840000e-09  8.55840000e-09  1.06212848e-02 
 8.59840000e-09  8.59840000e-09  1.27051610e-02 
 8.63840000e-09  8.63840000e-09  1.47848361e-02 
 8.67840000e-09  8.67840000e-09  1.68583967e-02 
 8.71840000e-09  8.71840000e-09  1.89253381e-02 
 8.75840000e-09  8.75840000e-09  2.09856279e-02 
 8.79840000e-09  8.79840000e-09  2.30393968e-02 
 8.83840000e-09  8.83840000e-09  2.50868236e-02 
 8.87840000e-09  8.87840000e-09  2.71280915e-02 
 8.91840000e-09  8.91840000e-09  2.91633746e-02 
 8.95840000e-09  8.95840000e-09  3.11928343e-02 
 8.99840000e-09  8.99840000e-09  3.32166182e-02 
 9.03840000e-09  9.03840000e-09  3.52348604e-02 
 9.07840000e-09  9.07840000e-09  3.72476823e-02 
 9.11840000e-09  9.11840000e-09  3.92551931e-02 
 9.15840000e-09  9.15840000e-09  4.12574904e-02 
 9.19840000e-09  9.19840000e-09  4.32546606e-02 
 9.23840000e-09  9.23840000e-09  4.52467800e-02 
 9.27840000e-09  9.27840000e-09  4.72339151e-02 
 9.31840000e-09  9.31840000e-09  4.92161235e-02 
 9.35840000e-09  9.35840000e-09  5.11934541e-02 
 9.39840000e-09  9.39840000e-09  5.31659479e-02 
 9.43840000e-09  9.43840000e-09  5.51336381e-02 
 9.47840000e-09  9.47840000e-09  5.70965508e-02 
 9.51840000e-09  9.51840000e-09  5.90547046e-02 
 9.55840000e-09  9.55840000e-09  6.10081110e-02 
 9.59840000e-09  9.59840000e-09  6.29567743e-02 
 9.63840000e-09  9.63840000e-09  6.49006913e-02 
 9.67840000e-09  9.67840000e-09  6.68398510e-02 
 9.71840000e-09  9.71840000e-09  6.87742343e-02 
 9.75840000e-09  9.75840000e-09  7.07038135e-02 
 9.79840000e-09  9.79840000e-09  7.26285512e-02 
 9.83840000e-09  9.83840000e-09  7.45484003e-02 
 9.87840000e-09  9.87840000e-09  7.64633025e-02 
 9.91840000e-09  9.91840000e-09  7.83731874e-02 
 9.95840000e-09  9.95840000e-09  8.02779713e-02 
 9.99840000e-09  9.99840000e-09  8.21775555e-02 
 1.00384000e-08  1.00384000e-08  8.40718248e-02 
 1.00784000e-08  1.00784000e-08  8.59606450e-02 
 1.01184000e-08  1.01184000e-08  8.78438606e-02 
 1.01584000e-08  1.01584000e-08  8.97212919e-02 
 1.01984000e-08  1.01984000e-08  9.15927306e-02 
 1.02384000e-08  1.02384000e-08  9.34579359e-02 
 1.02784000e-08  1.02784000e-08  9.53166283e-02 
 1.03184000e-08  1.03184000e-08  9.71684828e-02 
 1.03584000e-08  1.03584000e-08  9.90131197e-02 
 1.03984000e-08  1.03984000e-08  1.00850093e-01 
 1.04384000e-08  1.04384000e-08  1.02678878e-01 
 1.04784000e-08  1.04784000e-08  1.04498847e-01 
 1.05184000e-08  1.05184000e-08  1.06309251e-01 
 1.05584000e-08  1.05584000e-08  1.08109184e-01 
 1.05984000e-08  1.05984000e-08  1.09894710e-01 
 1.06384000e-08  1.06384000e-08  1.11667903e-01 
 1.06784000e-08  1.06784000e-08  1.13427343e-01 
 1.07184000e-08  1.07184000e-08  1.15170616e-01 
 1.07584000e-08  1.07584000e-08  1.16895002e-01 
 1.07984000e-08  1.07984000e-08  1.18597729e-01 
 1.08384000e-08  1.08384000e-08  1.20276557e-01 
 1.08784000e-08  1.08784000e-08  1.21931505e-01 
 1.09184000e-08  1.09184000e-08  1.23569412e-01 
 1.09584000e-08  1.09584000e-08  1.25215755e-01 
 1.09984000e-08  1.09984000e-08  1.26948082e-01 
 1.10384000e-08  1.10384000e-08  1.29012479e-01 
 1.10784000e-08  1.10784000e-08  1.32406192e-01 
 1.11184000e-08  1.11184000e-08  1.46689196e-01 
 1.11584000e-08  1.11584000e-08  1.88583746e-01 
 1.11984000e-08  1.11984000e-08  2.28055197e-01 
 1.12384000e-08  1.12384000e-08  2.18022318e-01 
 1.12784000e-08  1.12784000e-08  1.14984778e-01 
 1.13184000e-08  1.13184000e-08  4.37807375e-02 
 1.13584000e-08  1.13584000e-08  1.83930693e-02 
 1.13984000e-08  1.13984000e-08  1.15411639e-02 
 1.14384000e-08  1.14384000e-08  1.08298887e-02 
 1.14784000e-08  1.14784000e-08  1.19368088e-02 
 1.15184000e-08  1.15184000e-08  1.36703818e-02 
 1.15584000e-08  1.15584000e-08  1.56331249e-02 
 1.15984000e-08  1.15984000e-08  1.76689412e-02 
 1.16384000e-08  1.16384000e-08  1.97223418e-02 
 1.16784000e-08  1.16784000e-08  2.17763980e-02 
 1.17184000e-08  1.17184000e-08  2.38263843e-02 
 1.17584000e-08  1.17584000e-08  2.58709586e-02 
 1.17984000e-08  1.17984000e-08  2.79097535e-02 
 1.18384000e-08  1.18384000e-08  2.99427338e-02 
 1.18784000e-08  1.18784000e-08  3.19699830e-02 
 1.19184000e-08  1.19184000e-08  3.39916203e-02 
 1.19584000e-08  1.19584000e-08  3.60077674e-02 
 1.19984000e-08  1.19984000e-08  3.80185387e-02 
 1.20384000e-08  1.20384000e-08  4.00240381e-02 
 1.20784000e-08  1.20784000e-08  4.20243585e-02 
 1.21184000e-08  1.21184000e-08  4.40195823e-02 
 1.21584000e-08  1.21584000e-08  4.60097820e-02 
 1.21984000e-08  1.21984000e-08  4.79950205e-02 
 1.22384000e-08  1.22384000e-08  4.99753521e-02 
 1.22784000e-08  1.22784000e-08  5.19508225e-02 
 1.23184000e-08  1.23184000e-08  5.39214697e-02 
 1.23584000e-08  1.23584000e-08  5.58873243e-02 
 1.23984000e-08  1.23984000e-08  5.78484092e-02 
 1.24384000e-08  1.24384000e-08  5.98047406e-02 
 1.24784000e-08  1.24784000e-08  6.17563271e-02 
 1.25184000e-08  1.25184000e-08  6.37031702e-02 
 1.25584000e-08  1.25584000e-08  6.56452636e-02 
 1.25984000e-08  1.25984000e-08  6.75825935e-02 
 1.26384000e-08  1.26384000e-08  6.95151374e-02 
 1.26784000e-08  1.26784000e-08  7.14428639e-02 
 1.27184000e-08  1.27184000e-08  7.33657321e-02 
 1.27584000e-08  1.27584000e-08  7.52836908e-02 
 1.27984000e-08  1.27984000e-08  7.71966770e-02 
 1.28384000e-08  1.28384000e-08  7.91046154e-02 
 1.28784000e-08  1.28784000e-08  8.10074168e-02 
 1.29184000e-08  1.29184000e-08  8.29049764e-02 
 1.29584000e-08  1.29584000e-08  8.47971720e-02 
 1.29984000e-08  1.29984000e-08  8.66838615e-02 
 1.30384000e-08  1.30384000e-08  8.85648805e-02 
 1.30784000e-08  1.30784000e-08  9.04400389e-02 
 1.31184000e-08  1.31184000e-08  9.23091164e-02 
 1.31584000e-08  1.31584000e-08  9.41718582e-02 
 1.31984000e-08  1.31984000e-08  9.60279682e-02 
 1.32384000e-08  1.32384000e-08  9.78771017e-02 
 1.32784000e-08  1.32784000e-08  9.97188552e-02 
 1.33184000e-08  1.33184000e-08  1.01552754e-01 
 1.33584000e-08  1.33584000e-08  1.03378236e-01 
 1.33984000e-08  1.33984000e-08  1.05194632e-01 
 1.34384000e-08  1.34384000e-08  1.07001135e-01 
 1.34784000e-08  1.34784000e-08  1.08796770e-01 
 1.35184000e-08  1.35184000e-08  1.10577345e-01 
 1.35584000e-08  1.35584000e-08  1.12344986e-01 
 1.35984000e-08  1.35984000e-08  1.14098174e-01 
 1.36384000e-08  1.36384000e-08  1.15834346e-01 
 1.36784000e-08  1.36784000e-08  1.17550660e-01 
 1.37184000e-08  1.37184000e-08  1.19244387e-01 
 1.37584000e-08  1.37584000e-08  1.20913818e-01 
 1.37984000e-08  1.37984000e-08  1.22560787e-01 
 1.38384000e-08  1.38384000e-08  1.24197205e-01 
 1.38784000e-08  1.38784000e-08  1.25862390e-01 
 1.39184000e-08  1.39184000e-08  1.27675249e-01 
 1.39584000e-08  1.39584000e-08  1.30038681e-01 
 1.39984000e-08  1.39984000e-08  1.34920672e-01 
 1.40384000e-08  1.40384000e-08  1.65102176e-01 
 1.40784000e-08  1.40784000e-08  2.10635405e-01 
 1.41184000e-08  1.41184000e-08  2.32917733e-01 
 1.41584000e-08  1.41584000e-08  1.78945649e-01 
 1.41984000e-08  1.41984000e-08  6.15718611e-02 
 1.42384000e-08  1.42384000e-08  2.12872830e-02 
 1.42784000e-08  1.42784000e-08  9.09035099e-03 
 1.43184000e-08  1.43184000e-08  6.65211664e-03 
 1.43584000e-08  1.43584000e-08  7.20705006e-03 
 1.43984000e-08  1.43984000e-08  8.75790458e-03 
 1.44384000e-08  1.44384000e-08  1.06689344e-02 
 1.44784000e-08  1.44784000e-08  1.26996303e-02 
 1.45184000e-08  1.45184000e-08  1.47629538e-02 
 1.45584000e-08  1.45584000e-08  1.68311964e-02 
 1.45984000e-08  1.45984000e-08  1.88963287e-02 
 1.46384000e-08  1.46384000e-08  2.09560391e-02 
 1.46784000e-08  1.46784000e-08  2.30096722e-02 
 1.47184000e-08  1.47184000e-08  2.50571153e-02 
 1.47584000e-08  1.47584000e-08  2.70984477e-02 
 1.47984000e-08  1.47984000e-08  2.91338090e-02 
 1.48384000e-08  1.48384000e-08  3.11633497e-02 
 1.48784000e-08  1.48784000e-08  3.31872142e-02 
 1.49184000e-08  1.49184000e-08  3.52055358e-02 
 1.49584000e-08  1.49584000e-08  3.72184357e-02 
 1.49984000e-08  1.49984000e-08  3.92260231e-02 
 1.50384000e-08  1.50384000e-08  4.12283955e-02 
 1.50784000e-08  1.50784000e-08  4.32256397e-02 
 1.51184000e-08  1.51184000e-08  4.52178321e-02 
 1.51584000e-08  1.51584000e-08  4.72050393e-02 
 1.51984000e-08  1.51984000e-08  4.91873190e-02 
 1.52384000e-08  1.52384000e-08  5.11647203e-02 
 1.52784000e-08  1.52784000e-08  5.31372842e-02 
 1.53184000e-08  1.53184000e-08  5.51050441e-02 
 1.53584000e-08  1.53584000e-08  5.70680261e-02 
 1.53984000e-08  1.53984000e-08  5.90262491e-02 
 1.54384000e-08  1.54384000e-08  6.09797245e-02 
 1.54784000e-08  1.54784000e-08  6.29284568e-02 
 1.55184000e-08  1.55184000e-08  6.48724429e-02 
 1.55584000e-08  1.55584000e-08  6.68116720e-02 
 1.55984000e-08  1.55984000e-08  6.87461250e-02 
 1.56384000e-08  1.56384000e-08  7.06757742e-02 
 1.56784000e-08  1.56784000e-08  7.26005827e-02 
 1.57184000e-08  1.57184000e-08  7.45205034e-02 
 1.57584000e-08  1.57584000e-08  7.64354780e-02 
 1.57984000e-08  1.57984000e-08  7.83454365e-02 
 1.58384000e-08  1.58384000e-08  8.02502953e-02 
 1.58784000e-08  1.58784000e-08  8.21499559e-02 
 1.59184000e-08  1.59184000e-08  8.40443034e-02 
 1.59584000e-08  1.59584000e-08  8.59332039e-02 
 1.59984000e-08  1.59984000e-08  8.78165024e-02 
 1.60384000e-08  1.60384000e-08  8.96940192e-02 
 1.60784000e-08  1.60784000e-08  9.15655467e-02 
 1.61184000e-08  1.61184000e-08  9.34308446e-02 
 1.61584000e-08  1.61584000e-08  9.52896340e-02 
 1.61984000e-08  1.61984000e-08  9.71415905e-02 
 1.62384000e-08  1.62384000e-08  9.89863355e-02 
 1.62784000e-08  1.62784000e-08  1.00823424e-01 
 1.63184000e-08  1.63184000e-08  1.02652332e-01 
 1.63584000e-08  1.63584000e-08  1.04472434e-01 
 1.63984000e-08  1.63984000e-08  1.06282984e-01 
 1.64384000e-08  1.64384000e-08  1.08083076e-01 
 1.64784000e-08  1.64784000e-08  1.09868786e-01 
 1.65184000e-08  1.65184000e-08  1.11642184e-01 
 1.65584000e-08  1.65584000e-08  1.13401855e-01 
 1.65984000e-08  1.65984000e-08  1.15145390e-01 
 1.66384000e-08  1.66384000e-08  1.16870074e-01 
 1.66784000e-08  1.66784000e-08  1.18573137e-01 
 1.67184000e-08  1.67184000e-08  1.20252322e-01 
 1.67584000e-08  1.67584000e-08  1.21907594e-01 
 1.67984000e-08  1.67984000e-08  1.23545634e-01 
 1.68384000e-08  1.68384000e-08  1.25191496e-01 
 1.68784000e-08  1.68784000e-08  1.26921493e-01 
 1.69184000e-08  1.69184000e-08  1.28977337e-01 
 1.69584000e-08  1.69584000e-08  1.32333004e-01 
 1.69984000e-08  1.69984000e-08  1.46054956e-01 
 1.70384000e-08  1.70384000e-08  1.87659527e-01 
 1.70784000e-08  1.70784000e-08  2.27572707e-01 
 1.71184000e-08  1.71184000e-08  2.19057610e-01 
 1.71584000e-08  1.71584000e-08  1.17797237e-01 
 1.71984000e-08  1.71984000e-08  4.37776429e-02 
 1.72384000e-08  1.72384000e-08  1.73784330e-02 
 1.72784000e-08  1.72784000e-08  1.01841073e-02 
 1.73184000e-08  1.73184000e-08  9.36725562e-03 
 1.73584000e-08  1.73584000e-08  1.04437509e-02 
 1.73984000e-08  1.73984000e-08  1.21706348e-02 
 1.74384000e-08  1.74384000e-08  1.41345858e-02 
 1.74784000e-08  1.74784000e-08  1.61741829e-02 
 1.75184000e-08  1.75184000e-08  1.82321092e-02 
 1.75584000e-08  1.75584000e-08  2.02908300e-02 
 1.75984000e-08  1.75984000e-08  2.23454270e-02 
 1.76384000e-08  1.76384000e-08  2.43945012e-02 
 1.76784000e-08  1.76784000e-08  2.64376739e-02 
 1.77184000e-08  1.77184000e-08  2.84749133e-02 
 1.77584000e-08  1.77584000e-08  3.05063112e-02 
 1.77984000e-08  1.77984000e-08  3.25319958e-02 
 1.78384000e-08  1.78384000e-08  3.45520983e-02 
 1.78784000e-08  1.78784000e-08  3.65667421e-02 
 1.79184000e-08  1.79184000e-08  3.85760395e-02 
 1.79584000e-08  1.79584000e-08  4.05800918e-02 
 1.79984000e-08  1.79984000e-08  4.25789889e-02 
 1.80384000e-08  1.80384000e-08  4.45728106e-02 
 1.80784000e-08  1.80784000e-08  4.65616265e-02 
 1.81184000e-08  1.81184000e-08  4.85454972e-02 
 1.81584000e-08  1.81584000e-08  5.05244744e-02 
 1.81984000e-08  1.81984000e-08  5.24986019e-02 
 1.82384000e-08  1.82384000e-08  5.44679153e-02 
 1.82784000e-08  1.82784000e-08  5.64324432e-02 
 1.83184000e-08  1.83184000e-08  5.83922067e-02 
 1.83584000e-08  1.83584000e-08  6.03472198e-02 
 1.83984000e-08  1.83984000e-08  6.22974891e-02 
 1.84384000e-08  1.84384000e-08  6.42430140e-02 
 1.84784000e-08  1.84784000e-08  6.61837862e-02 
 1.85184000e-08  1.85184000e-08  6.81197895e-02 
 1.85584000e-08  1.85584000e-08  7.00509990e-02 
 1.85984000e-08  1.85984000e-08  7.19773808e-02 
 1.86384000e-08  1.86384000e-08  7.38988912e-02 
 1.86784000e-08  1.86784000e-08  7.58154756e-02 
 1.87184000e-08  1.87184000e-08  7.77270681e-02 
 1.87584000e-08  1.87584000e-08  7.96335895e-02 
 1.87984000e-08  1.87984000e-08  8.15349463e-02 
 1.88384000e-08  1.88384000e-08  8.34310292e-02 
