 time            time            v(net1)        
 8.87840000e-09  8.87840000e-09  1.72816330e-01 
 8.91840000e-09  8.91840000e-09  1.72815853e-01 
 8.95840000e-09  8.95840000e-09  1.72815389e-01 
 8.99840000e-09  8.99840000e-09  1.72814937e-01 
 9.03840000e-09  9.03840000e-09  1.72814496e-01 
 9.07840000e-09  9.07840000e-09  1.72814064e-01 
 9.11840000e-09  9.11840000e-09  1.72813641e-01 
 9.15840000e-09  9.15840000e-09  1.72813226e-01 
 9.19840000e-09  9.19840000e-09  1.72812817e-01 
 9.23840000e-09  9.23840000e-09  1.72812415e-01 
 9.27840000e-09  9.27840000e-09  1.72812018e-01 
 9.31840000e-09  9.31840000e-09  1.72811625e-01 
 9.35840000e-09  9.35840000e-09  1.72811236e-01 
 9.39840000e-09  9.39840000e-09  1.72810851e-01 
 9.43840000e-09  9.43840000e-09  1.72810468e-01 
 9.47840000e-09  9.47840000e-09  1.72810087e-01 
 9.51840000e-09  9.51840000e-09  1.72809707e-01 
 9.55840000e-09  9.55840000e-09  1.72809328e-01 
 9.59840000e-09  9.59840000e-09  1.72808950e-01 
 9.63840000e-09  9.63840000e-09  1.72808571e-01 
 9.67840000e-09  9.67840000e-09  1.72808192e-01 
 9.71840000e-09  9.71840000e-09  1.72807810e-01 
 9.75840000e-09  9.75840000e-09  1.72807427e-01 
 9.79840000e-09  9.79840000e-09  1.72807040e-01 
 9.83840000e-09  9.83840000e-09  1.72806650e-01 
 9.87840000e-09  9.87840000e-09  1.72806254e-01 
 9.91840000e-09  9.91840000e-09  1.72805853e-01 
 9.95840000e-09  9.95840000e-09  1.72805445e-01 
 9.99840000e-09  9.99840000e-09  1.72805029e-01 
 1.00384000e-08  1.00384000e-08  1.72804603e-01 
 1.00784000e-08  1.00784000e-08  1.72804166e-01 
 1.01184000e-08  1.01184000e-08  1.72803717e-01 
 1.01584000e-08  1.01584000e-08  1.72803252e-01 
 1.01984000e-08  1.01984000e-08  1.72802771e-01 
 1.02384000e-08  1.02384000e-08  1.72802269e-01 
 1.02784000e-08  1.02784000e-08  1.72801745e-01 
 1.03184000e-08  1.03184000e-08  1.72801194e-01 
 1.03584000e-08  1.03584000e-08  1.72800611e-01 
 1.03984000e-08  1.03984000e-08  1.72799991e-01 
 1.04384000e-08  1.04384000e-08  1.72799328e-01 
 1.04784000e-08  1.04784000e-08  1.72798612e-01 
 1.05184000e-08  1.05184000e-08  1.72797835e-01 
 1.05584000e-08  1.05584000e-08  1.72796982e-01 
 1.05984000e-08  1.05984000e-08  1.72795800e-01 
 1.06384000e-08  1.06384000e-08  1.72794778e-01 
 1.06784000e-08  1.06784000e-08  1.72793674e-01 
 1.07184000e-08  1.07184000e-08  1.72792356e-01 
 1.07584000e-08  1.07584000e-08  1.72790798e-01 
 1.07984000e-08  1.07984000e-08  1.72789007e-01 
 1.08384000e-08  1.08384000e-08  1.72787034e-01 
 1.08784000e-08  1.08784000e-08  1.72785078e-01 
 1.09184000e-08  1.09184000e-08  1.72783725e-01 
 1.09584000e-08  1.09584000e-08  1.72784584e-01 
 1.09984000e-08  1.09984000e-08  1.72792132e-01 
 1.10384000e-08  1.10384000e-08  1.72820861e-01 
 1.10784000e-08  1.10784000e-08  1.72935385e-01 
 1.11184000e-08  1.11184000e-08  1.73879774e-01 
 1.11584000e-08  1.11584000e-08  1.76427399e-01 
 1.11984000e-08  1.11984000e-08  1.76372437e-01 
 1.12384000e-08  1.12384000e-08  1.71776534e-01 
 1.12784000e-08  1.12784000e-08  1.64329399e-01 
 1.13184000e-08  1.13184000e-08  1.66687782e-01 
 1.13584000e-08  1.13584000e-08  1.70972071e-01 
 1.13984000e-08  1.13984000e-08  1.72716747e-01 
 1.14384000e-08  1.14384000e-08  1.72980857e-01 
 1.14784000e-08  1.14784000e-08  1.72891282e-01 
 1.15184000e-08  1.15184000e-08  1.72830328e-01 
 1.15584000e-08  1.15584000e-08  1.72816516e-01 
 1.15984000e-08  1.15984000e-08  1.72816813e-01 
 1.16384000e-08  1.16384000e-08  1.72817753e-01 
 1.16784000e-08  1.16784000e-08  1.72817663e-01 
 1.17184000e-08  1.17184000e-08  1.72817173e-01 
 1.17584000e-08  1.17584000e-08  1.72816643e-01 
 1.17984000e-08  1.17984000e-08  1.72816146e-01 
 1.18384000e-08  1.18384000e-08  1.72815673e-01 
 1.18784000e-08  1.18784000e-08  1.72815214e-01 
 1.19184000e-08  1.19184000e-08  1.72814767e-01 
 1.19584000e-08  1.19584000e-08  1.72814329e-01 
 1.19984000e-08  1.19984000e-08  1.72813901e-01 
 1.20384000e-08  1.20384000e-08  1.72813481e-01 
 1.20784000e-08  1.20784000e-08  1.72813068e-01 
 1.21184000e-08  1.21184000e-08  1.72812662e-01 
 1.21584000e-08  1.21584000e-08  1.72812262e-01 
 1.21984000e-08  1.21984000e-08  1.72811867e-01 
 1.22384000e-08  1.22384000e-08  1.72811476e-01 
 1.22784000e-08  1.22784000e-08  1.72811088e-01 
 1.23184000e-08  1.23184000e-08  1.72810703e-01 
 1.23584000e-08  1.23584000e-08  1.72810321e-01 
 1.23984000e-08  1.23984000e-08  1.72809941e-01 
 1.24384000e-08  1.24384000e-08  1.72809562e-01 
 1.24784000e-08  1.24784000e-08  1.72809183e-01 
 1.25184000e-08  1.25184000e-08  1.72808805e-01 
 1.25584000e-08  1.25584000e-08  1.72808426e-01 
 1.25984000e-08  1.25984000e-08  1.72808046e-01 
 1.26384000e-08  1.26384000e-08  1.72807664e-01 
 1.26784000e-08  1.26784000e-08  1.72807279e-01 
 1.27184000e-08  1.27184000e-08  1.72806891e-01 
 1.27584000e-08  1.27584000e-08  1.72806499e-01 
 1.27984000e-08  1.27984000e-08  1.72806101e-01 
 1.28384000e-08  1.28384000e-08  1.72805697e-01 
 1.28784000e-08  1.28784000e-08  1.72805286e-01 
 1.29184000e-08  1.29184000e-08  1.72804867e-01 
 1.29584000e-08  1.29584000e-08  1.72804437e-01 
 1.29984000e-08  1.29984000e-08  1.72803996e-01 
 1.30384000e-08  1.30384000e-08  1.72803541e-01 
 1.30784000e-08  1.30784000e-08  1.72803070e-01 
 1.31184000e-08  1.31184000e-08  1.72802581e-01 
 1.31584000e-08  1.31584000e-08  1.72802071e-01 
 1.31984000e-08  1.31984000e-08  1.72801537e-01 
 1.32384000e-08  1.32384000e-08  1.72800974e-01 
 1.32784000e-08  1.32784000e-08  1.72800378e-01 
 1.33184000e-08  1.33184000e-08  1.72799742e-01 
 1.33584000e-08  1.33584000e-08  1.72799060e-01 
 1.33984000e-08  1.33984000e-08  1.72798322e-01 
 1.34384000e-08  1.34384000e-08  1.72797517e-01 
 1.34784000e-08  1.34784000e-08  1.72796631e-01 
 1.35184000e-08  1.35184000e-08  1.72795395e-01 
 1.35584000e-08  1.35584000e-08  1.72794322e-01 
 1.35984000e-08  1.35984000e-08  1.72793160e-01 
 1.36384000e-08  1.36384000e-08  1.72791772e-01 
 1.36784000e-08  1.36784000e-08  1.72790133e-01 
 1.37184000e-08  1.37184000e-08  1.72788265e-01 
 1.37584000e-08  1.37584000e-08  1.72786263e-01 
 1.37984000e-08  1.37984000e-08  1.72784433e-01 
 1.38384000e-08  1.38384000e-08  1.72783646e-01 
 1.38784000e-08  1.38784000e-08  1.72786261e-01 
 1.39184000e-08  1.39184000e-08  1.72799122e-01 
 1.39584000e-08  1.39584000e-08  1.72846644e-01 
 1.39984000e-08  1.39984000e-08  1.73063628e-01 
 1.40384000e-08  1.40384000e-08  1.75297326e-01 
 1.40784000e-08  1.40784000e-08  1.76886553e-01 
 1.41184000e-08  1.41184000e-08  1.74740709e-01 
 1.41584000e-08  1.41584000e-08  1.68062848e-01 
 1.41984000e-08  1.41984000e-08  1.63301368e-01 
 1.42384000e-08  1.42384000e-08  1.69331651e-01 
 1.42784000e-08  1.42784000e-08  1.72370909e-01 
 1.43184000e-08  1.43184000e-08  1.73013132e-01 
 1.43584000e-08  1.43584000e-08  1.72941251e-01 
 1.43984000e-08  1.43984000e-08  1.72847309e-01 
 1.44384000e-08  1.44384000e-08  1.72819089e-01 
 1.44784000e-08  1.44784000e-08  1.72817159e-01 
 1.45184000e-08  1.45184000e-08  1.72818611e-01 
 1.45584000e-08  1.45584000e-08  1.72818888e-01 
 1.45984000e-08  1.45984000e-08  1.72818455e-01 
 1.46384000e-08  1.46384000e-08  1.72817884e-01 
 1.46784000e-08  1.46784000e-08  1.72817339e-01 
 1.47184000e-08  1.47184000e-08  1.72816827e-01 
 1.47584000e-08  1.47584000e-08  1.72816336e-01 
 1.47984000e-08  1.47984000e-08  1.72815860e-01 
 1.48384000e-08  1.48384000e-08  1.72815396e-01 
 1.48784000e-08  1.48784000e-08  1.72814944e-01 
 1.49184000e-08  1.49184000e-08  1.72814502e-01 
 1.49584000e-08  1.49584000e-08  1.72814071e-01 
 1.49984000e-08  1.49984000e-08  1.72813647e-01 
 1.50384000e-08  1.50384000e-08  1.72813232e-01 
 1.50784000e-08  1.50784000e-08  1.72812823e-01 
 1.51184000e-08  1.51184000e-08  1.72812421e-01 
 1.51584000e-08  1.51584000e-08  1.72812024e-01 
 1.51984000e-08  1.51984000e-08  1.72811631e-01 
 1.52384000e-08  1.52384000e-08  1.72811242e-01 
 1.52784000e-08  1.52784000e-08  1.72810856e-01 
 1.53184000e-08  1.53184000e-08  1.72810473e-01 
 1.53584000e-08  1.53584000e-08  1.72810092e-01 
 1.53984000e-08  1.53984000e-08  1.72809713e-01 
 1.54384000e-08  1.54384000e-08  1.72809334e-01 
 1.54784000e-08  1.54784000e-08  1.72808956e-01 
 1.55184000e-08  1.55184000e-08  1.72808577e-01 
 1.55584000e-08  1.55584000e-08  1.72808197e-01 
 1.55984000e-08  1.55984000e-08  1.72807816e-01 
 1.56384000e-08  1.56384000e-08  1.72807432e-01 
 1.56784000e-08  1.56784000e-08  1.72807046e-01 
 1.57184000e-08  1.57184000e-08  1.72806655e-01 
 1.57584000e-08  1.57584000e-08  1.72806260e-01 
 1.57984000e-08  1.57984000e-08  1.72805859e-01 
 1.58384000e-08  1.58384000e-08  1.72805451e-01 
 1.58784000e-08  1.58784000e-08  1.72805035e-01 
 1.59184000e-08  1.59184000e-08  1.72804609e-01 
 1.59584000e-08  1.59584000e-08  1.72804173e-01 
 1.59984000e-08  1.59984000e-08  1.72803723e-01 
 1.60384000e-08  1.60384000e-08  1.72803259e-01 
 1.60784000e-08  1.60784000e-08  1.72802778e-01 
 1.61184000e-08  1.61184000e-08  1.72802277e-01 
 1.61584000e-08  1.61584000e-08  1.72801753e-01 
 1.61984000e-08  1.61984000e-08  1.72801202e-01 
 1.62384000e-08  1.62384000e-08  1.72800619e-01 
