 time            time            v(net3)        
 3.99840000e-09  3.99840000e-09  1.06647824e-01 
 4.03840000e-09  4.03840000e-09  1.09721637e-01 
 4.07840000e-09  4.07840000e-09  1.12786612e-01 
 4.11840000e-09  4.11840000e-09  1.15841608e-01 
 4.15840000e-09  4.15840000e-09  1.18885328e-01 
 4.19840000e-09  4.19840000e-09  1.21916293e-01 
 4.23840000e-09  4.23840000e-09  1.24932825e-01 
 4.27840000e-09  4.27840000e-09  1.27933004e-01 
 4.31840000e-09  4.31840000e-09  1.30914637e-01 
 4.35840000e-09  4.35840000e-09  1.33875202e-01 
 4.39840000e-09  4.39840000e-09  1.36811778e-01 
 4.43840000e-09  4.43840000e-09  1.39720966e-01 
 4.47840000e-09  4.47840000e-09  1.42598789e-01 
 4.51840000e-09  4.51840000e-09  1.45440621e-01 
 4.55840000e-09  4.55840000e-09  1.48241271e-01 
 4.59840000e-09  4.59840000e-09  1.50995674e-01 
 4.63840000e-09  4.63840000e-09  1.53701768e-01 
 4.67840000e-09  4.67840000e-09  1.56371304e-01 
 4.71840000e-09  4.71840000e-09  1.59072976e-01 
 4.75840000e-09  4.75840000e-09  1.62156767e-01 
 4.79840000e-09  4.79840000e-09  2.44408766e-01 
 4.80340000e-09  4.80340000e-09  2.43720067e-01 
 4.81340000e-09  4.81340000e-09  1.80205547e-01 
 4.83340000e-09  4.83340000e-09  5.20401442e-02 
 4.86996280e-09  4.86996280e-09 -4.83471068e-02 
 4.90996280e-09  4.90996280e-09 -8.13223567e-02 
 4.94996280e-09  4.94996280e-09 -8.81886971e-02 
 4.98996280e-09  4.98996280e-09 -8.61998417e-02 
 5.02996280e-09  5.02996280e-09 -8.15210726e-02 
 5.06996280e-09  5.06996280e-09 -7.63075368e-02 
 5.10996280e-09  5.10996280e-09 -7.12016646e-02 
 5.14996280e-09  5.14996280e-09 -6.63696101e-02 
 5.18996280e-09  5.18996280e-09 -6.17939489e-02 
 5.22996280e-09  5.22996280e-09 -5.74369386e-02 
 5.26996280e-09  5.26996280e-09 -5.32615205e-02 
 5.30996280e-09  5.30996280e-09 -4.92363369e-02 
 5.34996280e-09  5.34996280e-09 -4.53360029e-02 
 5.38996280e-09  5.38996280e-09 -4.15401725e-02 
 5.42996280e-09  5.42996280e-09 -3.78324888e-02 
 5.46996280e-09  5.46996280e-09 -3.41996962e-02 
 5.50996280e-09  5.50996280e-09 -3.06309451e-02 
 5.54996280e-09  5.54996280e-09 -2.71172609e-02 
 5.58996280e-09  5.58996280e-09 -2.36511436e-02 
 5.62996280e-09  5.62996280e-09 -2.02262662e-02 
 5.66996280e-09  5.66996280e-09 -1.68372481e-02 
 5.70996280e-09  5.70996280e-09 -1.34794842e-02 
 5.74996280e-09  5.74996280e-09 -1.01490133e-02 
 5.78996280e-09  5.78996280e-09 -6.84241590e-03 
 5.82996280e-09  5.82996280e-09 -3.55673299e-03 
 5.86996280e-09  5.86996280e-09 -2.89399556e-04 
 5.90996280e-09  5.90996280e-09  2.96181094e-03 
 5.94996280e-09  5.94996280e-09  6.19883431e-03 
 5.98996280e-09  5.98996280e-09  9.42335742e-03 
 6.02996280e-09  6.02996280e-09  1.26368542e-02 
 6.06996280e-09  6.06996280e-09  1.58406163e-02 
 6.10996280e-09  6.10996280e-09  1.90357781e-02 
 6.14996280e-09  6.14996280e-09  2.22233371e-02 
 6.18996280e-09  6.18996280e-09  2.54041702e-02 
 6.22996280e-09  6.22996280e-09  2.85790460e-02 
 6.26996280e-09  6.26996280e-09  3.17486348e-02 
 6.30996280e-09  6.30996280e-09  3.49135160e-02 
 6.34996280e-09  6.34996280e-09  3.80743591e-02 
 6.38996280e-09  6.38996280e-09  4.12316021e-02 
 6.42996280e-09  6.42996280e-09  4.43854354e-02 
 6.46996280e-09  6.46996280e-09  4.75360819e-02 
 6.50996280e-09  6.50996280e-09  5.06837537e-02 
 6.54996280e-09  6.54996280e-09  5.38286221e-02 
 6.58996280e-09  6.58996280e-09  5.69708133e-02 
 6.62996280e-09  6.62996280e-09  6.01104115e-02 
 6.66996280e-09  6.66996280e-09  6.32474615e-02 
 6.70996280e-09  6.70996280e-09  6.63819701e-02 
 6.74996280e-09  6.74996280e-09  6.95139057e-02 
 6.78996280e-09  6.78996280e-09  7.26431978e-02 
 6.82996280e-09  6.82996280e-09  7.57697349e-02 
 6.86996280e-09  6.86996280e-09  7.88933623e-02 
 6.90996280e-09  6.90996280e-09  8.20138786e-02 
 6.94996280e-09  6.94996280e-09  8.51310325e-02 
 6.98996280e-09  6.98996280e-09  8.82445178e-02 
 7.02996280e-09  7.02996280e-09  9.13539687e-02 
 7.06996280e-09  7.06996280e-09  9.44589535e-02 
 7.10996280e-09  7.10996280e-09  9.75589678e-02 
 7.14996280e-09  7.14996280e-09  1.00653427e-01 
 7.18996280e-09  7.18996280e-09  1.03741656e-01 
 7.22996280e-09  7.22996280e-09  1.06822882e-01 
 7.26996280e-09  7.26996280e-09  1.09896220e-01 
 7.30996280e-09  7.30996280e-09  1.12960660e-01 
 7.34996280e-09  7.34996280e-09  1.16015051e-01 
 7.38996280e-09  7.38996280e-09  1.19058087e-01 
 7.42996280e-09  7.42996280e-09  1.22088279e-01 
 7.46996280e-09  7.46996280e-09  1.25103933e-01 
 7.50996280e-09  7.50996280e-09  1.28103120e-01 
 7.54996280e-09  7.54996280e-09  1.31083626e-01 
 7.58996280e-09  7.58996280e-09  1.34042908e-01 
 7.62996280e-09  7.62996280e-09  1.36978023e-01 
 7.66996280e-09  7.66996280e-09  1.39885539e-01 
 7.70996280e-09  7.70996280e-09  1.42761445e-01 
 7.74996280e-09  7.74996280e-09  1.45601078e-01 
 7.78996280e-09  7.78996280e-09  1.48399225e-01 
 7.82996280e-09  7.82996280e-09  1.51150880e-01 
 7.86996280e-09  7.86996280e-09  1.53854346e-01 
 7.90996280e-09  7.90996280e-09  1.56522899e-01 
 7.94996280e-09  7.94996280e-09  1.59231685e-01 
 7.98996280e-09  7.98996280e-09  1.62368356e-01 
 8.02996280e-09  8.02996280e-09  2.44318601e-01 
 8.06996280e-09  8.06996280e-09  1.14636885e-01 
 8.10996280e-09  8.10996280e-09  6.92667565e-02 
 8.14996280e-09  8.14996280e-09  5.83852708e-02 
 8.18996280e-09  8.18996280e-09  5.62865798e-02 
 8.22996280e-09  8.22996280e-09  5.73708020e-02 
 8.26996280e-09  8.26996280e-09  5.98199645e-02 
 8.30996280e-09  8.30996280e-09  6.27471409e-02 
 8.34996280e-09  8.34996280e-09  6.58174888e-02 
 8.38996280e-09  8.38996280e-09  6.89284188e-02 
 8.42996280e-09  8.42996280e-09  7.20507039e-02 
 8.46996280e-09  8.46996280e-09  7.51751726e-02 
 8.50996280e-09  8.50996280e-09  7.82984978e-02 
 8.54996280e-09  8.54996280e-09  8.14193408e-02 
 8.58996280e-09  8.58996280e-09  8.45370650e-02 
 8.62996280e-09  8.62996280e-09  8.76512453e-02 
 8.66996280e-09  8.66996280e-09  9.07614862e-02 
 8.70996280e-09  8.70996280e-09  9.38673556e-02 
 8.74996280e-09  8.74996280e-09  9.69683588e-02 
 8.78996280e-09  8.78996280e-09  1.00063926e-01 
 8.82996280e-09  8.82996280e-09  1.03153399e-01 
 8.86996280e-09  8.86996280e-09  1.06236025e-01 
 8.90996280e-09  8.90996280e-09  1.09310941e-01 
 8.94996280e-09  8.94996280e-09  1.12377161e-01 
 8.98996280e-09  8.98996280e-09  1.15433564e-01 
 9.02996280e-09  9.02996280e-09  1.18478873e-01 
 9.06996280e-09  9.06996280e-09  1.21511638e-01 
 9.10996280e-09  9.10996280e-09  1.24530205e-01 
 9.14996280e-09  9.14996280e-09  1.27532693e-01 
 9.18996280e-09  9.18996280e-09  1.30516945e-01 
 9.22996280e-09  9.22996280e-09  1.33480488e-01 
 9.26996280e-09  9.26996280e-09  1.36420459e-01 
 9.30996280e-09  9.30996280e-09  1.39333527e-01 
 9.34996280e-09  9.34996280e-09  1.42215799e-01 
 9.38996280e-09  9.38996280e-09  1.45062737e-01 
 9.42996280e-09  9.42996280e-09  1.47869206e-01 
 9.46996280e-09  9.46996280e-09  1.50630035e-01 
 9.50996280e-09  9.50996280e-09  1.53342418e-01 
 9.54996280e-09  9.54996280e-09  1.56014963e-01 
 9.58996280e-09  9.58996280e-09  1.58703217e-01 
 9.62996280e-09  9.62996280e-09  1.61684294e-01 
 9.66996280e-09  9.66996280e-09  1.68574579e-01 
 9.70996280e-09  9.70996280e-09  2.41566201e-01 
 9.74996280e-09  9.74996280e-09  1.16261200e-01 
 9.78996280e-09  9.78996280e-09  7.22271792e-02 
 9.82996280e-09  9.82996280e-09  6.18007510e-02 
 9.86996280e-09  9.86996280e-09  5.98632403e-02 
 9.90996280e-09  9.90996280e-09  6.10008654e-02 
 9.94996280e-09  9.94996280e-09  6.34651903e-02 
 9.98996280e-09  9.98996280e-09  6.63952898e-02 
 1.00299628e-08  1.00299628e-08  6.94647164e-02 
 1.00699628e-08  1.00699628e-08  7.25733130e-02 
 1.01099628e-08  1.01099628e-08  7.56926503e-02 
 1.01499628e-08  1.01499628e-08  7.88138286e-02 
 1.01899628e-08  1.01899628e-08  8.19335819e-02 
 1.02299628e-08  1.02299628e-08  8.50505505e-02 
 1.02699628e-08  1.02699628e-08  8.81640453e-02 
 1.03099628e-08  1.03099628e-08  9.12735760e-02 
 1.03499628e-08  1.03499628e-08  9.43786724e-02 
 1.03899628e-08  1.03899628e-08  9.74788189e-02 
 1.04299628e-08  1.04299628e-08  1.00573429e-01 
 1.04699628e-08  1.04699628e-08  1.03661828e-01 
 1.05099628e-08  1.05099628e-08  1.06743246e-01 
 1.05499628e-08  1.05499628e-08  1.09816800e-01 
 1.05899628e-08  1.05899628e-08  1.12881484e-01 
 1.06299628e-08  1.06299628e-08  1.15936151e-01 
 1.06699628e-08  1.06699628e-08  1.18979498e-01 
 1.07099628e-08  1.07099628e-08  1.22010043e-01 
 1.07499628e-08  1.07499628e-08  1.25026097e-01 
 1.07899628e-08  1.07899628e-08  1.28025736e-01 
 1.08299628e-08  1.08299628e-08  1.31006756e-01 
 1.08699628e-08  1.08699628e-08  1.33966623e-01 
 1.09099628e-08  1.09099628e-08  1.36902404e-01 
 1.09499628e-08  1.09499628e-08  1.39810682e-01 
 1.09899628e-08  1.09899628e-08  1.42687462e-01 
 1.10299628e-08  1.10299628e-08  1.45528097e-01 
 1.10699628e-08  1.10699628e-08  1.48327385e-01 
 1.11099628e-08  1.11099628e-08  1.51080291e-01 
 1.11499628e-08  1.11499628e-08  1.53784950e-01 
 1.11899628e-08  1.11899628e-08  1.56453926e-01 
 1.12299628e-08  1.12299628e-08  1.59159361e-01 
 1.12699628e-08  1.12699628e-08  1.62271204e-01 
 1.13099628e-08  1.13099628e-08  2.44360270e-01 
 1.13499628e-08  1.13499628e-08  1.14606378e-01 
 1.13899628e-08  1.13899628e-08  6.92148088e-02 
 1.14299628e-08  1.14299628e-08  5.83257660e-02 
 1.14699628e-08  1.14699628e-08  5.62243486e-02 
 1.15099628e-08  1.15099628e-08  5.73076878e-02 
 1.15499628e-08  1.15499628e-08  5.97566089e-02 
 1.15899628e-08  1.15899628e-08  6.26837419e-02 
 1.16299628e-08  1.16299628e-08  6.57541073e-02 
 1.16699628e-08  1.16699628e-08  6.88650775e-02 
 1.17099628e-08  1.17099628e-08  7.19874126e-02 
 1.17499628e-08  1.17499628e-08  7.51119366e-02 
 1.17899628e-08  1.17899628e-08  7.82353213e-02 
 1.18299628e-08  1.18299628e-08  8.13562285e-02 
 1.18699628e-08  1.18699628e-08  8.44740223e-02 
 1.19099628e-08  1.19099628e-08  8.75882789e-02 
 1.19499628e-08  1.19499628e-08  9.06986038e-02 
 1.19899628e-08  1.19899628e-08  9.38045663e-02 
 1.20299628e-08  1.20299628e-08  9.69056735e-02 
 1.20699628e-08  1.20699628e-08  1.00001357e-01 
 1.21099628e-08  1.21099628e-08  1.03090960e-01 
 1.21499628e-08  1.21499628e-08  1.06173733e-01 
 1.21899628e-08  1.21899628e-08  1.09248814e-01 
 1.22299628e-08  1.22299628e-08  1.12315221e-01 
 1.22699628e-08  1.22699628e-08  1.15371834e-01 
 1.23099628e-08  1.23099628e-08  1.18417382e-01 
 1.23499628e-08  1.23499628e-08  1.21450416e-01 
 1.23899628e-08  1.23899628e-08  1.24469289e-01 
 1.24299628e-08  1.24299628e-08  1.27472122e-01 
 1.24699628e-08  1.24699628e-08  1.30456766e-01 
 1.25099628e-08  1.25099628e-08  1.33420755e-01 
 1.25499628e-08  1.25499628e-08  1.36361234e-01 
 1.25899628e-08  1.25899628e-08  1.39274883e-01 
 1.26299628e-08  1.26299628e-08  1.42157821e-01 
 1.26699628e-08  1.26699628e-08  1.45005523e-01 
 1.27099628e-08  1.27099628e-08  1.47812864e-01 
 1.27499628e-08  1.27499628e-08  1.50574660e-01 
 1.27899628e-08  1.27899628e-08  1.53288005e-01 
 1.28299628e-08  1.28299628e-08  1.55961081e-01 
 1.28699628e-08  1.28699628e-08  1.58647666e-01 
 1.29099628e-08  1.29099628e-08  1.61615460e-01 
 1.29499628e-08  1.29499628e-08  1.68001693e-01 
 1.29899628e-08  1.29899628e-08  2.41804008e-01 
 1.30299628e-08  1.30299628e-08  1.16151422e-01 
 1.30699628e-08  1.30699628e-08  7.20092594e-02 
 1.31099628e-08  1.31099628e-08  6.15470874e-02 
 1.31499628e-08  1.31499628e-08  5.95969956e-02 
 1.31899628e-08  1.31899628e-08  6.07303471e-02 
 1.32299628e-08  1.32299628e-08  6.31934198e-02 
 1.32699628e-08  1.32699628e-08  6.61232633e-02 
 1.33099628e-08  1.33099628e-08  6.91927503e-02 
 1.33499628e-08  1.33499628e-08  7.23015219e-02 
 1.33899628e-08  1.33899628e-08  7.54210844e-02 
 1.34299628e-08  1.34299628e-08  7.85425162e-02 
 1.34699628e-08  1.34699628e-08  8.16625465e-02 
 1.35099628e-08  1.35099628e-08  8.47798173e-02 
 1.35499628e-08  1.35499628e-08  8.78936434e-02 
 1.35899628e-08  1.35899628e-08  9.10035398e-02 
 1.36299628e-08  1.36299628e-08  9.41090420e-02 
 1.36699628e-08  1.36699628e-08  9.72096411e-02 
 1.37099628e-08  1.37099628e-08  1.00304757e-01 
 1.37499628e-08  1.37499628e-08  1.03393726e-01 
 1.37899628e-08  1.37899628e-08  1.06475784e-01 
 1.38299628e-08  1.38299628e-08  1.09550059e-01 
 1.38699628e-08  1.38699628e-08  1.12615557e-01 
 1.39099628e-08  1.39099628e-08  1.15671144e-01 
 1.39499628e-08  1.39499628e-08  1.18715531e-01 
 1.39899628e-08  1.39899628e-08  1.21747252e-01 
 1.40299628e-08  1.40299628e-08  1.24764638e-01 
 1.40699628e-08  1.40699628e-08  1.27765786e-01 
 1.41099628e-08  1.41099628e-08  1.30748519e-01 
 1.41499628e-08  1.41499628e-08  1.33710335e-01 
 1.41899628e-08  1.41899628e-08  1.36648336e-01 
 1.42299628e-08  1.42299628e-08  1.39559154e-01 
 1.42699628e-08  1.42699628e-08  1.42438846e-01 
 1.43099628e-08  1.43099628e-08  1.45282822e-01 
 1.43499628e-08  1.43499628e-08  1.48085915e-01 
 1.43899628e-08  1.43899628e-08  1.50843010e-01 
 1.44299628e-08  1.44299628e-08  1.53551715e-01 
 1.44699628e-08  1.44699628e-08  1.56222396e-01 
 1.45099628e-08  1.45099628e-08  1.58917931e-01 
 1.45499628e-08  1.45499628e-08  1.61955426e-01 
 1.45899628e-08  1.45899628e-08  2.44493206e-01 
 1.46299628e-08  1.46299628e-08  1.14508992e-01 
 1.46699628e-08  1.46699628e-08  6.90486558e-02 
 1.47099628e-08  1.47099628e-08  5.81367734e-02 
 1.47499628e-08  1.47499628e-08  5.60274322e-02 
 1.47899628e-08  1.47899628e-08  5.71080789e-02 
 1.48299628e-08  1.48299628e-08  5.95562156e-02 
 1.48699628e-08  1.48699628e-08  6.24832006e-02 
 1.49099628e-08  1.49099628e-08  6.55536210e-02 
 1.49499628e-08  1.49499628e-08  6.86647190e-02 
 1.49899628e-08  1.49899628e-08  7.17872122e-02 
 1.50299628e-08  1.50299628e-08  7.49119106e-02 
 1.50699628e-08  1.50699628e-08  7.80354832e-02 
 1.51099628e-08  1.51099628e-08  8.11565928e-02 
 1.51499628e-08  1.51499628e-08  8.42746061e-02 
 1.51899628e-08  1.51899628e-08  8.73891029e-02 
 1.52299628e-08  1.52299628e-08  9.04996925e-02 
 1.52699628e-08  1.52699628e-08  9.36059484e-02 
 1.53099628e-08  1.53099628e-08  9.67073825e-02 
 1.53499628e-08  1.53499628e-08  9.98034313e-02 
 1.53899628e-08  1.53899628e-08  1.02893446e-01 
 1.54299628e-08  1.54299628e-08  1.05976680e-01 
 1.54699628e-08  1.54699628e-08  1.09052281e-01 
 1.55099628e-08  1.55099628e-08  1.12119275e-01 
 1.55499628e-08  1.55499628e-08  1.15176552e-01 
 1.55899628e-08  1.55899628e-08  1.18222849e-01 
 1.56299628e-08  1.56299628e-08  1.21256731e-01 
 1.56699628e-08  1.56699628e-08  1.24276563e-01 
 1.57099628e-08  1.57099628e-08  1.27280484e-01 
 1.57499628e-08  1.57499628e-08  1.30266363e-01 
 1.57899628e-08  1.57899628e-08  1.33231754e-01 
 1.58299628e-08  1.58299628e-08  1.36173831e-01 
 1.58699628e-08  1.58699628e-08  1.39089307e-01 
 1.59099628e-08  1.59099628e-08  1.41974339e-01 
 1.59499628e-08  1.59499628e-08  1.44824444e-01 
 1.59899628e-08  1.59899628e-08  1.47634528e-01 
 1.60299628e-08  1.60299628e-08  1.50399373e-01 
 1.60699628e-08  1.60699628e-08  1.53115776e-01 
 1.61099628e-08  1.61099628e-08  1.55790650e-01 
