VDD Cap1 Cap2 Spikes Frequency Energy_Per_Spike
0.2 0.4e-15 6e-15 8 4E+08 2.44678E-18
0.2 0.4e-15 7e-15 8 4E+08 2.39169E-18
0.2 0.4e-15 8e-15 7 3.5E+08 3.04936E-18
0.2 0.4e-15 9e-15 7 3.5E+08 2.87399E-18
0.2 0.4e-15 10e-15 6 3E+08 3.65994E-18
0.2 0.5e-15 0.1e-15 16 8E+08 5.06951E-19
0.2 0.5e-15 0.2e-15 16 8E+08 5.5503E-19
0.2 0.5e-15 0.3e-15 16 8E+08 6.08075E-19
0.2 0.5e-15 0.4e-15 15 7.5E+08 6.62644E-19
0.2 0.5e-15 0.5e-15 15 7.5E+08 6.93071E-19
0.2 0.5e-15 0.6e-15 15 7.5E+08 7.30996E-19
0.2 0.5e-15 0.7e-15 15 7.5E+08 7.25155E-19
0.2 0.5e-15 0.8e-15 14 7E+08 8.04661E-19
0.2 0.5e-15 0.9e-15 14 7E+08 8.1788E-19
0.2 0.5e-15 1e-15 14 7E+08 8.50551E-19
0.2 0.5e-15 2e-15 12 6E+08 1.16728E-18
0.2 0.5e-15 3e-15 11 5.5E+08 1.34676E-18
0.2 0.5e-15 4e-15 10 5E+08 1.63023E-18
0.2 0.5e-15 5e-15 9 4.5E+08 1.90026E-18
0.2 0.5e-15 6e-15 8 4E+08 2.44639E-18
0.2 0.5e-15 7e-15 7 3.5E+08 2.7675E-18
0.2 0.5e-15 8e-15 7 3.5E+08 2.64247E-18
0.2 0.5e-15 9e-15 7 3.5E+08 2.89652E-18
0.2 0.5e-15 10e-15 6 3E+08 3.07557E-18
0.2 0.6e-15 0.1e-15 15 7.5E+08 5.24916E-19
0.2 0.6e-15 0.2e-15 15 7.5E+08 5.77373E-19
0.2 0.6e-15 0.3e-15 14 7E+08 6.22401E-19
0.2 0.6e-15 0.4e-15 14 7E+08 6.34509E-19
0.2 0.6e-15 0.5e-15 14 7E+08 7.09058E-19
0.2 0.6e-15 0.6e-15 14 7E+08 7.51777E-19
0.2 0.6e-15 0.7e-15 14 7E+08 7.26578E-19
0.2 0.6e-15 0.8e-15 13 6.5E+08 8.10309E-19
0.2 0.6e-15 0.9e-15 13 6.5E+08 8.52606E-19
0.2 0.6e-15 1e-15 13 6.5E+08 8.77888E-19
0.2 0.6e-15 2e-15 11 5.5E+08 1.1894E-18
0.2 0.6e-15 3e-15 10 5E+08 1.50632E-18
0.2 0.6e-15 4e-15 9 4.5E+08 1.83561E-18
0.2 0.6e-15 5e-15 8 4E+08 2.15416E-18
0.2 0.6e-15 6e-15 8 4E+08 2.16162E-18
0.2 0.6e-15 7e-15 7 3.5E+08 2.79682E-18
0.2 0.6e-15 8e-15 7 3.5E+08 2.65769E-18
0.2 0.6e-15 9e-15 6 3E+08 3.41191E-18
0.2 0.6e-15 10e-15 6 3E+08 3.11273E-18
0.2 0.7e-15 0.1e-15 14 7E+08 4.97993E-19
0.2 0.7e-15 0.2e-15 14 7E+08 5.37474E-19
0.2 0.7e-15 0.3e-15 13 6.5E+08 6.40628E-19
0.2 0.7e-15 0.4e-15 13 6.5E+08 6.8748E-19
0.2 0.7e-15 0.5e-15 13 6.5E+08 7.32082E-19
0.2 0.7e-15 0.6e-15 13 6.5E+08 7.72074E-19
0.2 0.7e-15 0.7e-15 13 6.5E+08 7.37195E-19
0.2 0.7e-15 0.8e-15 12 6E+08 8.44827E-19
0.2 0.7e-15 0.9e-15 12 6E+08 8.80547E-19
0.2 0.7e-15 1e-15 12 6E+08 9.08974E-19
0.2 0.7e-15 2e-15 11 5.5E+08 1.10744E-18
0.2 0.7e-15 3e-15 10 5E+08 1.37478E-18
0.2 0.7e-15 4e-15 9 4.5E+08 1.65132E-18
0.2 0.7e-15 5e-15 8 4E+08 1.88727E-18
0.2 0.7e-15 6e-15 7 3.5E+08 2.49558E-18
0.2 0.7e-15 7e-15 7 3.5E+08 2.42268E-18
0.2 0.7e-15 8e-15 6 3E+08 3.15008E-18
0.2 0.7e-15 9e-15 6 3E+08 2.87286E-18
0.2 0.7e-15 10e-15 6 3E+08 3.12618E-18
0.2 0.8e-15 0.1e-15 13 6.5E+08 5.20734E-19
0.2 0.8e-15 0.2e-15 13 6.5E+08 6.08395E-19
0.2 0.8e-15 0.3e-15 13 6.5E+08 5.87652E-19
0.2 0.8e-15 0.4e-15 12 6E+08 6.82162E-19
0.2 0.8e-15 0.5e-15 12 6E+08 7.35324E-19
0.2 0.8e-15 0.6e-15 12 6E+08 7.76921E-19
0.2 0.8e-15 0.7e-15 12 6E+08 8.13157E-19
0.2 0.8e-15 0.8e-15 12 6E+08 7.82851E-19
0.2 0.8e-15 0.9e-15 12 6E+08 8.28153E-19
0.2 0.8e-15 1e-15 11 5.5E+08 9.3128E-19
0.2 0.8e-15 2e-15 10 5E+08 1.2342E-18
0.2 0.8e-15 3e-15 9 4.5E+08 1.54746E-18
0.2 0.8e-15 4e-15 8 4E+08 1.88344E-18
0.2 0.8e-15 5e-15 8 4E+08 1.92606E-18
0.2 0.8e-15 6e-15 7 3.5E+08 2.54687E-18
0.2 0.8e-15 7e-15 7 3.5E+08 2.42887E-18
0.2 0.8e-15 8e-15 6 3E+08 3.16046E-18
0.2 0.8e-15 9e-15 6 3E+08 2.88502E-18
0.2 0.8e-15 10e-15 6 3E+08 3.15188E-18
0.2 0.9e-15 0.1e-15 12 6E+08 5.09895E-19
0.2 0.9e-15 0.2e-15 12 6E+08 5.74937E-19
0.2 0.9e-15 0.3e-15 12 6E+08 6.47992E-19
0.2 0.9e-15 0.4e-15 12 6E+08 6.4138E-19
0.2 0.9e-15 0.5e-15 11 5.5E+08 7.53762E-19
0.2 0.9e-15 0.6e-15 11 5.5E+08 8.17376E-19
0.2 0.9e-15 0.7e-15 11 5.5E+08 8.39154E-19
0.2 0.9e-15 0.8e-15 11 5.5E+08 8.6727E-19
0.2 0.9e-15 0.9e-15 11 5.5E+08 9.07216E-19
0.2 0.9e-15 1e-15 11 5.5E+08 8.66112E-19
0.2 0.9e-15 2e-15 10 5E+08 1.13365E-18
0.2 0.9e-15 3e-15 9 4.5E+08 1.39797E-18
0.2 0.9e-15 4e-15 8 4E+08 1.90545E-18
0.2 0.9e-15 5e-15 7 3.5E+08 2.21812E-18
0.2 0.9e-15 6e-15 7 3.5E+08 2.1776E-18
0.2 0.9e-15 7e-15 6 3E+08 2.85358E-18
0.2 0.9e-15 8e-15 6 3E+08 2.64907E-18
0.2 0.9e-15 9e-15 6 3E+08 2.91215E-18
0.2 0.9e-15 10e-15 5 2.5E+08 3.80422E-18
0.2 1e-15 0.1e-15 11 5.5E+08 4.99761E-19
0.2 1e-15 0.2e-15 11 5.5E+08 5.96485E-19
0.2 1e-15 0.3e-15 11 5.5E+08 6.5318E-19
0.2 1e-15 0.4e-15 11 5.5E+08 7.0751E-19
0.2 1e-15 0.5e-15 11 5.5E+08 7.69146E-19
0.2 1e-15 0.6e-15 11 5.5E+08 7.24495E-19
0.2 1e-15 0.7e-15 11 5.5E+08 7.69334E-19
0.2 1e-15 0.8e-15 10 5E+08 8.84124E-19
0.2 1e-15 0.9e-15 10 5E+08 9.34072E-19
0.2 1e-15 1e-15 10 5E+08 9.73667E-19
0.2 1e-15 2e-15 9 4.5E+08 1.30297E-18
0.2 1e-15 3e-15 8 4E+08 1.60347E-18
0.2 1e-15 4e-15 8 4E+08 1.6726E-18
0.2 1e-15 5e-15 7 3.5E+08 2.23479E-18
0.2 1e-15 6e-15 7 3.5E+08 2.1948E-18
0.2 1e-15 7e-15 6 3E+08 2.89801E-18
0.2 1e-15 8e-15 6 3E+08 2.67628E-18
0.2 1e-15 9e-15 5 2.5E+08 3.5313E-18
0.2 1e-15 10e-15 5 2.5E+08 3.84347E-18
0.2 2e-15 0.1e-15 8 4E+08 4.49567E-19
0.2 2e-15 0.2e-15 7 3.5E+08 5.90861E-19
0.2 2e-15 0.3e-15 7 3.5E+08 6.68262E-19
0.2 2e-15 0.4e-15 7 3.5E+08 7.3752E-19
0.2 2e-15 0.5e-15 7 3.5E+08 8.11437E-19
0.2 2e-15 0.6e-15 7 3.5E+08 8.70059E-19
0.2 2e-15 0.7e-15 7 3.5E+08 9.49967E-19
0.2 2e-15 0.8e-15 7 3.5E+08 9.88632E-19
0.2 2e-15 0.9e-15 7 3.5E+08 1.04491E-18
0.2 2e-15 1e-15 7 3.5E+08 1.09628E-18
0.2 2e-15 2e-15 6 3E+08 1.52411E-18
0.2 2e-15 3e-15 6 3E+08 1.88079E-18
0.2 2e-15 4e-15 5 2.5E+08 2.18866E-18
0.2 2e-15 5e-15 5 2.5E+08 2.48817E-18
0.2 2e-15 6e-15 5 2.5E+08 2.81795E-18
0.2 2e-15 7e-15 5 2.5E+08 2.5019E-18
0.2 2e-15 8e-15 4 2E+08 3.42281E-18
0.2 2e-15 9e-15 4 2E+08 3.74637E-18
0.2 2e-15 10e-15 4 2E+08 4.06655E-18
0.2 3e-15 0.1e-15 6 3E+08 5.05139E-19
0.2 3e-15 0.2e-15 6 3E+08 6.02379E-19
0.2 3e-15 0.3e-15 6 3E+08 5.50445E-19
0.2 3e-15 0.4e-15 5 2.5E+08 7.5824E-19
0.2 3e-15 0.5e-15 5 2.5E+08 8.36491E-19
0.2 3e-15 0.6e-15 5 2.5E+08 9.02916E-19
0.2 3e-15 0.7e-15 5 2.5E+08 9.72193E-19
0.2 3e-15 0.8e-15 5 2.5E+08 1.02709E-18
0.2 3e-15 0.9e-15 5 2.5E+08 1.10615E-18
0.2 3e-15 1e-15 5 2.5E+08 1.1574E-18
0.2 3e-15 2e-15 5 2.5E+08 1.68447E-18
0.2 3e-15 3e-15 5 2.5E+08 1.67901E-18
0.2 3e-15 4e-15 4 2E+08 2.45095E-18
0.2 3e-15 5e-15 4 2E+08 2.79916E-18
0.2 3e-15 6e-15 4 2E+08 3.09455E-18
0.2 3e-15 7e-15 4 2E+08 2.51525E-18
0.2 3e-15 8e-15 4 2E+08 2.7652E-18
0.2 3e-15 9e-15 4 2E+08 2.98873E-18
0.2 3e-15 10e-15 3 1.5E+08 4.29537E-18
0.2 4e-15 0.1e-15 5 2.5E+08 5.04755E-19
0.2 4e-15 0.2e-15 5 2.5E+08 5.90275E-19
0.2 4e-15 0.3e-15 5 2.5E+08 5.45391E-19
0.2 4e-15 0.4e-15 4 2E+08 7.53876E-19
0.2 4e-15 0.5e-15 4 2E+08 8.53355E-19
0.2 4e-15 0.6e-15 4 2E+08 9.2167E-19
0.2 4e-15 0.7e-15 4 2E+08 9.82847E-19
0.2 4e-15 0.8e-15 4 2E+08 1.0537E-18
0.2 4e-15 0.9e-15 4 2E+08 1.13212E-18
0.2 4e-15 1e-15 4 2E+08 1.18187E-18
0.2 4e-15 2e-15 4 2E+08 1.82014E-18
0.2 4e-15 3e-15 4 2E+08 2.27862E-18
0.2 4e-15 4e-15 4 2E+08 1.9902E-18
0.2 4e-15 5e-15 3 1.5E+08 3.04942E-18
0.2 4e-15 6e-15 3 1.5E+08 3.34951E-18
0.2 4e-15 7e-15 3 1.5E+08 3.701E-18
0.2 4e-15 8e-15 3 1.5E+08 3.96687E-18
0.2 4e-15 9e-15 3 1.5E+08 4.26434E-18
0.2 4e-15 10e-15 3 1.5E+08 4.56558E-18
0.2 5e-15 0.1e-15 4 2E+08 5.09821E-19
0.2 5e-15 0.2e-15 4 2E+08 5.94417E-19
0.2 5e-15 0.3e-15 4 2E+08 6.77076E-19
0.2 5e-15 0.4e-15 4 2E+08 7.66225E-19
0.2 5e-15 0.5e-15 4 2E+08 8.41105E-19
0.2 5e-15 0.6e-15 4 2E+08 9.14255E-19
0.2 5e-15 0.7e-15 4 2E+08 1.00759E-18
0.2 5e-15 0.8e-15 4 2E+08 1.0595E-18
0.2 5e-15 0.9e-15 4 2E+08 8.63295E-19
0.2 5e-15 1e-15 4 2E+08 9.09954E-19
0.2 5e-15 2e-15 3 1.5E+08 1.83499E-18
0.2 5e-15 3e-15 3 1.5E+08 2.40682E-18
0.2 5e-15 4e-15 3 1.5E+08 2.86895E-18
0.2 5e-15 5e-15 3 1.5E+08 3.23849E-18
0.2 5e-15 6e-15 3 1.5E+08 3.60203E-18
0.2 5e-15 7e-15 3 1.5E+08 2.63562E-18
0.2 5e-15 8e-15 3 1.5E+08 2.83967E-18
0.2 5e-15 9e-15 3 1.5E+08 3.04091E-18
0.2 5e-15 10e-15 3 1.5E+08 3.23836E-18
0.2 6e-15 0.1e-15 4 2E+08 5.18164E-19
0.2 6e-15 0.2e-15 4 2E+08 4.47238E-19
0.2 6e-15 0.3e-15 3 1.5E+08 6.83258E-19
0.2 6e-15 0.4e-15 3 1.5E+08 7.71116E-19
0.2 6e-15 0.5e-15 3 1.5E+08 8.43706E-19
0.2 6e-15 0.6e-15 3 1.5E+08 9.44731E-19
0.2 6e-15 0.7e-15 3 1.5E+08 1.01445E-18
0.2 6e-15 0.8e-15 3 1.5E+08 1.08105E-18
0.2 6e-15 0.9e-15 3 1.5E+08 1.15112E-18
0.2 6e-15 1e-15 3 1.5E+08 1.23075E-18
0.2 6e-15 2e-15 3 1.5E+08 1.88473E-18
0.2 6e-15 3e-15 3 1.5E+08 2.49988E-18
0.2 6e-15 4e-15 3 1.5E+08 1.97394E-18
0.2 6e-15 5e-15 3 1.5E+08 2.28274E-18
0.2 6e-15 6e-15 3 1.5E+08 2.57632E-18
0.2 6e-15 7e-15 2 1E+08 4.24551E-18
0.2 6e-15 8e-15 2 1E+08 4.52103E-18
0.2 6e-15 9e-15 2 1E+08 4.84573E-18
0.2 6e-15 10e-15 2 1E+08 5.15286E-18
0.2 7e-15 0.1e-15 3 1.5E+08 5.15041E-19
0.2 7e-15 0.2e-15 3 1.5E+08 6.15244E-19
0.2 7e-15 0.3e-15 3 1.5E+08 7.02065E-19
0.2 7e-15 0.4e-15 3 1.5E+08 7.93743E-19
0.2 7e-15 0.5e-15 3 1.5E+08 8.43954E-19
0.2 7e-15 0.6e-15 3 1.5E+08 9.35297E-19
0.2 7e-15 0.7e-15 3 1.5E+08 1.02315E-18
0.2 7e-15 0.8e-15 3 1.5E+08 1.06624E-18
0.2 7e-15 0.9e-15 3 1.5E+08 1.16883E-18
0.2 7e-15 1e-15 3 1.5E+08 1.2473E-18
0.2 7e-15 2e-15 3 1.5E+08 1.27685E-18
0.2 7e-15 3e-15 2 1E+08 2.51643E-18
0.2 7e-15 4e-15 2 1E+08 3.10129E-18
0.2 7e-15 5e-15 2 1E+08 3.58607E-18
0.2 7e-15 6e-15 2 1E+08 4.02704E-18
0.2 7e-15 7e-15 2 1E+08 4.40717E-18
0.2 7e-15 8e-15 2 1E+08 4.79487E-18
0.2 7e-15 9e-15 2 1E+08 5.08841E-18
0.2 7e-15 10e-15 2 1E+08 5.47617E-18
0.2 8e-15 0.1e-15 3 1.5E+08 5.36737E-19
0.2 8e-15 0.2e-15 3 1.5E+08 6.2287E-19
0.2 8e-15 0.3e-15 3 1.5E+08 6.91502E-19
0.2 8e-15 0.4e-15 3 1.5E+08 7.83711E-19
0.2 8e-15 0.5e-15 3 1.5E+08 8.68189E-19
0.2 8e-15 0.6e-15 3 1.5E+08 6.20242E-19
0.2 8e-15 0.7e-15 3 1.5E+08 6.90624E-19
0.2 8e-15 0.8e-15 3 1.5E+08 7.37025E-19
0.2 8e-15 0.9e-15 3 1.5E+08 7.73254E-19
0.2 8e-15 1e-15 2 1E+08 1.23644E-18
0.2 8e-15 2e-15 2 1E+08 1.93035E-18
0.2 8e-15 3e-15 2 1E+08 2.53276E-18
0.2 8e-15 4e-15 2 1E+08 3.18828E-18
0.2 8e-15 5e-15 2 1E+08 3.73989E-18
0.2 8e-15 6e-15 2 1E+08 4.13644E-18
0.2 8e-15 7e-15 2 1E+08 4.58047E-18
0.2 8e-15 8e-15 2 1E+08 5.01768E-18
0.2 8e-15 9e-15 2 1E+08 5.34982E-18
0.2 8e-15 10e-15 2 1E+08 5.70754E-18
0.2 9e-15 0.1e-15 3 1.5E+08 5.45976E-19
0.2 9e-15 0.2e-15 3 1.5E+08 6.28046E-19
0.2 9e-15 0.3e-15 3 1.5E+08 4.73552E-19
0.2 9e-15 0.4e-15 2 1E+08 7.70958E-19
0.2 9e-15 0.5e-15 2 1E+08 8.6476E-19
0.2 9e-15 0.6e-15 2 1E+08 9.55981E-19
0.2 9e-15 0.7e-15 2 1E+08 1.02201E-18
0.2 9e-15 0.8e-15 2 1E+08 1.1064E-18
0.2 9e-15 0.9e-15 2 1E+08 1.20175E-18
0.2 9e-15 1e-15 2 1E+08 1.25551E-18
0.2 9e-15 2e-15 2 1E+08 1.97763E-18
0.2 9e-15 3e-15 2 1E+08 2.5958E-18
0.2 9e-15 4e-15 2 1E+08 3.24139E-18
0.2 9e-15 5e-15 2 1E+08 3.79631E-18
0.2 9e-15 6e-15 2 1E+08 4.26028E-18
0.2 9e-15 7e-15 2 1E+08 4.7626E-18
0.2 9e-15 8e-15 2 1E+08 2.59511E-18
0.2 9e-15 9e-15 2 1E+08 2.80281E-18
0.2 9e-15 10e-15 2 1E+08 2.99742E-18
0.2 10e-15 0.1e-15 3 1.5E+08 5.51247E-19
0.2 10e-15 0.2e-15 2 1E+08 6.43351E-19
0.2 10e-15 0.3e-15 2 1E+08 7.03186E-19
0.2 10e-15 0.4e-15 2 1E+08 8.00201E-19
0.2 10e-15 0.5e-15 2 1E+08 8.66595E-19
0.2 10e-15 0.6e-15 2 1E+08 9.65711E-19
0.2 10e-15 0.7e-15 2 1E+08 1.04388E-18
0.2 10e-15 0.8e-15 2 1E+08 1.10284E-18
0.2 10e-15 0.9e-15 2 1E+08 1.17932E-18
0.2 10e-15 1e-15 2 1E+08 1.2739E-18
0.2 10e-15 2e-15 2 1E+08 1.97827E-18
0.2 10e-15 3e-15 2 1E+08 2.64336E-18
0.2 10e-15 4e-15 2 1E+08 3.28464E-18
0.2 10e-15 5e-15 2 1E+08 3.8903E-18
0.2 10e-15 6e-15 2 1E+08 2.16964E-18
0.2 10e-15 7e-15 2 1E+08 2.4353E-18
0.2 10e-15 8e-15 2 1E+08 2.67532E-18
0.2 10e-15 9e-15 2 1E+08 2.8974E-18
0.2 10e-15 10e-15 2 1E+08 3.04268E-18
0.21 0.1e-15 0.1e-15 27 1.35E+09 5.61344E-19
0.21 0.1e-15 0.2e-15 27 1.35E+09 5.82147E-19
0.21 0.1e-15 0.3e-15 26 1.3E+09 6.20589E-19
0.21 0.1e-15 0.4e-15 25 1.25E+09 6.61483E-19
0.21 0.1e-15 0.5e-15 25 1.25E+09 6.45879E-19
0.21 0.1e-15 0.6e-15 24 1.2E+09 7.08488E-19
0.21 0.1e-15 0.7e-15 24 1.2E+09 6.98375E-19
0.21 0.1e-15 0.8e-15 23 1.15E+09 7.66243E-19
0.21 0.1e-15 0.9e-15 23 1.15E+09 7.37871E-19
0.21 0.1e-15 1e-15 22 1.1E+09 8.16614E-19
0.21 0.1e-15 2e-15 19 9.5E+08 1.08496E-18
0.21 0.1e-15 3e-15 16 8E+08 1.48751E-18
0.21 0.1e-15 4e-15 14 7E+08 1.80074E-18
0.21 0.1e-15 5e-15 13 6.5E+08 1.98696E-18
0.21 0.1e-15 6e-15 11 5.5E+08 2.48505E-18
0.21 0.1e-15 7e-15 10 5E+08 2.79654E-18
0.21 0.1e-15 8e-15 10 5E+08 2.80873E-18
0.21 0.1e-15 9e-15 9 4.5E+08 3.06351E-18
0.21 0.1e-15 10e-15 8 4E+08 3.77228E-18
0.21 0.2e-15 0.1e-15 24 1.2E+09 5.61541E-19
0.21 0.2e-15 0.2e-15 23 1.15E+09 5.84503E-19
0.21 0.2e-15 0.3e-15 22 1.1E+09 6.68666E-19
0.21 0.2e-15 0.4e-15 22 1.1E+09 6.56152E-19
0.21 0.2e-15 0.5e-15 21 1.05E+09 7.09285E-19
0.21 0.2e-15 0.6e-15 21 1.05E+09 6.96556E-19
0.21 0.2e-15 0.7e-15 21 1.05E+09 7.14959E-19
0.21 0.2e-15 0.8e-15 20 1E+09 7.25268E-19
0.21 0.2e-15 0.9e-15 20 1E+09 8.09458E-19
0.21 0.2e-15 1e-15 20 1E+09 7.97905E-19
0.21 0.2e-15 2e-15 17 8.5E+08 1.10428E-18
0.21 0.2e-15 3e-15 15 7.5E+08 1.41091E-18
0.21 0.2e-15 4e-15 13 6.5E+08 1.71384E-18
0.21 0.2e-15 5e-15 12 6E+08 2.01027E-18
0.21 0.2e-15 6e-15 11 5.5E+08 2.29991E-18
0.21 0.2e-15 7e-15 10 5E+08 2.5634E-18
0.21 0.2e-15 8e-15 9 4.5E+08 2.81898E-18
0.21 0.2e-15 9e-15 8 4E+08 3.48205E-18
0.21 0.2e-15 10e-15 8 4E+08 3.33044E-18
0.21 0.3e-15 0.1e-15 21 1.05E+09 5.52986E-19
0.21 0.3e-15 0.2e-15 20 1E+09 6.18431E-19
0.21 0.3e-15 0.3e-15 19 9.5E+08 6.8251E-19
0.21 0.3e-15 0.4e-15 19 9.5E+08 6.88932E-19
0.21 0.3e-15 0.5e-15 19 9.5E+08 7.016E-19
0.21 0.3e-15 0.6e-15 18 9E+08 7.47599E-19
0.21 0.3e-15 0.7e-15 18 9E+08 7.90745E-19
0.21 0.3e-15 0.8e-15 18 9E+08 7.76987E-19
0.21 0.3e-15 0.9e-15 18 9E+08 7.83967E-19
0.21 0.3e-15 1e-15 17 8.5E+08 8.72042E-19
0.21 0.3e-15 2e-15 15 7.5E+08 1.19799E-18
0.21 0.3e-15 3e-15 13 6.5E+08 1.54312E-18
0.21 0.3e-15 4e-15 12 6E+08 1.73508E-18
0.21 0.3e-15 5e-15 11 5.5E+08 2.02326E-18
0.21 0.3e-15 6e-15 10 5E+08 2.31248E-18
0.21 0.3e-15 7e-15 9 4.5E+08 2.88387E-18
0.21 0.3e-15 8e-15 9 4.5E+08 2.85379E-18
0.21 0.3e-15 9e-15 8 4E+08 3.08966E-18
0.21 0.3e-15 10e-15 8 4E+08 3.38166E-18
0.21 0.4e-15 0.1e-15 19 9.5E+08 5.42195E-19
0.21 0.4e-15 0.2e-15 18 9E+08 5.95894E-19
0.21 0.4e-15 0.3e-15 17 8.5E+08 6.91441E-19
0.21 0.4e-15 0.4e-15 17 8.5E+08 7.1693E-19
0.21 0.4e-15 0.5e-15 17 8.5E+08 7.55261E-19
0.21 0.4e-15 0.6e-15 17 8.5E+08 7.32084E-19
0.21 0.4e-15 0.7e-15 16 8E+08 8.19983E-19
0.21 0.4e-15 0.8e-15 16 8E+08 8.93354E-19
0.21 0.4e-15 0.9e-15 16 8E+08 8.90145E-19
0.21 0.4e-15 1e-15 16 8E+08 8.6255E-19
0.21 0.4e-15 2e-15 14 7E+08 1.14507E-18
0.21 0.4e-15 3e-15 12 6E+08 1.5615E-18
0.21 0.4e-15 4e-15 11 5.5E+08 1.91172E-18
0.21 0.4e-15 5e-15 10 5E+08 2.25659E-18
0.21 0.4e-15 6e-15 9 4.5E+08 2.58327E-18
0.21 0.4e-15 7e-15 9 4.5E+08 2.59805E-18
0.21 0.4e-15 8e-15 8 4E+08 3.25221E-18
0.21 0.4e-15 9e-15 8 4E+08 3.12237E-18
0.21 0.4e-15 10e-15 7 3.5E+08 3.9063E-18
0.21 0.5e-15 0.1e-15 17 8.5E+08 5.30036E-19
0.21 0.5e-15 0.2e-15 16 8E+08 6.20627E-19
0.21 0.5e-15 0.3e-15 16 8E+08 6.42574E-19
0.21 0.5e-15 0.4e-15 15 7.5E+08 7.41696E-19
0.21 0.5e-15 0.5e-15 15 7.5E+08 7.70278E-19
0.21 0.5e-15 0.6e-15 15 7.5E+08 8.27066E-19
0.21 0.5e-15 0.7e-15 15 7.5E+08 8.40221E-19
0.21 0.5e-15 0.8e-15 15 7.5E+08 8.32425E-19
0.21 0.5e-15 0.9e-15 15 7.5E+08 8.41964E-19
0.21 0.5e-15 1e-15 14 7E+08 9.39377E-19
0.21 0.5e-15 2e-15 13 6.5E+08 1.16334E-18
0.21 0.5e-15 3e-15 12 6E+08 1.46266E-18
0.21 0.5e-15 4e-15 10 5E+08 1.94667E-18
0.21 0.5e-15 5e-15 10 5E+08 2.04278E-18
0.21 0.5e-15 6e-15 9 4.5E+08 2.31656E-18
0.21 0.5e-15 7e-15 8 4E+08 2.95038E-18
0.21 0.5e-15 8e-15 8 4E+08 2.88278E-18
0.21 0.5e-15 9e-15 7 3.5E+08 3.60425E-18
0.21 0.5e-15 10e-15 7 3.5E+08 3.37915E-18
0.21 0.6e-15 0.1e-15 15 7.5E+08 5.29222E-19
0.21 0.6e-15 0.2e-15 15 7.5E+08 5.51937E-19
0.21 0.6e-15 0.3e-15 14 7E+08 6.72296E-19
0.21 0.6e-15 0.4e-15 14 7E+08 7.14974E-19
0.21 0.6e-15 0.5e-15 14 7E+08 7.62498E-19
0.21 0.6e-15 0.6e-15 14 7E+08 8.1052E-19
0.21 0.6e-15 0.7e-15 14 7E+08 8.04608E-19
0.21 0.6e-15 0.8e-15 14 7E+08 8.19665E-19
0.21 0.6e-15 0.9e-15 13 6.5E+08 9.31593E-19
0.21 0.6e-15 1e-15 13 6.5E+08 9.65225E-19
0.21 0.6e-15 2e-15 12 6E+08 1.26306E-18
0.21 0.6e-15 3e-15 11 5.5E+08 1.46813E-18
0.21 0.6e-15 4e-15 10 5E+08 1.76828E-18
0.21 0.6e-15 5e-15 9 4.5E+08 2.30182E-18
0.21 0.6e-15 6e-15 8 4E+08 2.65371E-18
0.21 0.6e-15 7e-15 8 4E+08 2.62644E-18
0.21 0.6e-15 8e-15 7 3.5E+08 3.31072E-18
0.21 0.6e-15 9e-15 7 3.5E+08 3.12456E-18
0.21 0.6e-15 10e-15 7 3.5E+08 3.42635E-18
0.21 0.7e-15 0.1e-15 14 7E+08 5.46973E-19
0.21 0.7e-15 0.2e-15 13 6.5E+08 6.39173E-19
0.21 0.7e-15 0.3e-15 13 6.5E+08 6.75898E-19
0.21 0.7e-15 0.4e-15 13 6.5E+08 7.05911E-19
0.21 0.7e-15 0.5e-15 13 6.5E+08 7.81749E-19
0.21 0.7e-15 0.6e-15 13 6.5E+08 8.43965E-19
0.21 0.7e-15 0.7e-15 13 6.5E+08 7.96683E-19
0.21 0.7e-15 0.8e-15 13 6.5E+08 8.50442E-19
0.21 0.7e-15 0.9e-15 12 6E+08 9.27014E-19
0.21 0.7e-15 1e-15 12 6E+08 9.58305E-19
0.21 0.7e-15 2e-15 11 5.5E+08 1.31605E-18
0.21 0.7e-15 3e-15 10 5E+08 1.63916E-18
0.21 0.7e-15 4e-15 9 4.5E+08 1.98143E-18
0.21 0.7e-15 5e-15 9 4.5E+08 2.08014E-18
0.21 0.7e-15 6e-15 8 4E+08 2.66627E-18
0.21 0.7e-15 7e-15 8 4E+08 2.62722E-18
0.21 0.7e-15 8e-15 7 3.5E+08 3.34314E-18
0.21 0.7e-15 9e-15 7 3.5E+08 3.15518E-18
0.21 0.7e-15 10e-15 6 3E+08 4.00941E-18
0.21 0.8e-15 0.1e-15 13 6.5E+08 5.3119E-19
0.21 0.8e-15 0.2e-15 13 6.5E+08 5.68718E-19
0.21 0.8e-15 0.3e-15 12 6E+08 6.97779E-19
0.21 0.8e-15 0.4e-15 12 6E+08 7.63643E-19
0.21 0.8e-15 0.5e-15 12 6E+08 8.25351E-19
0.21 0.8e-15 0.6e-15 12 6E+08 8.60906E-19
0.21 0.8e-15 0.7e-15 12 6E+08 9.2838E-19
0.21 0.8e-15 0.8e-15 12 6E+08 9.47169E-19
0.21 0.8e-15 0.9e-15 12 6E+08 9.08465E-19
0.21 0.8e-15 1e-15 11 5.5E+08 1.01276E-18
0.21 0.8e-15 2e-15 10 5E+08 1.33206E-18
0.21 0.8e-15 3e-15 10 5E+08 1.51609E-18
