VDD Cap1 Cap2 Spikes Frequency Energy_Per_Spike
0.15 0.2e-15 2e-15 8 4E+08 1.00846E-18
0.15 0.2e-15 3e-15 1 5E+07 0
0.15 0.2e-15 4e-15 1 5E+07 0
0.15 0.2e-15 5e-15 1 5E+07 0
0.15 0.2e-15 6e-15 1 5E+07 0
0.15 0.2e-15 7e-15 1 5E+07 0
0.15 0.2e-15 8e-15 1 5E+07 0
0.15 0.2e-15 9e-15 1 5E+07 0
0.15 0.2e-15 10e-15 1 5E+07 0
0.15 0.3e-15 0.1e-15 15 7.5E+08 4.42764E-19
0.15 0.3e-15 0.2e-15 14 7E+08 4.71837E-19
0.15 0.3e-15 0.3e-15 13 6.5E+08 5.10231E-19
0.15 0.3e-15 0.4e-15 13 6.5E+08 5.09329E-19
0.15 0.3e-15 0.5e-15 12 6E+08 5.88912E-19
0.15 0.3e-15 0.6e-15 12 6E+08 5.75619E-19
0.15 0.3e-15 0.7e-15 11 5.5E+08 6.07718E-19
0.15 0.3e-15 0.8e-15 11 5.5E+08 6.41765E-19
0.15 0.3e-15 0.9e-15 10 5E+08 7.42763E-19
0.15 0.3e-15 1e-15 10 5E+08 7.03258E-19
0.15 0.3e-15 2e-15 7 3.5E+08 1.15822E-18
0.15 0.3e-15 3e-15 1 5E+07 0
0.15 0.3e-15 4e-15 1 5E+07 0
0.15 0.3e-15 5e-15 1 5E+07 0
0.15 0.3e-15 6e-15 1 5E+07 0
0.15 0.3e-15 7e-15 1 5E+07 0
0.15 0.3e-15 8e-15 1 5E+07 0
0.15 0.3e-15 9e-15 1 5E+07 0
0.15 0.3e-15 10e-15 1 5E+07 0
0.15 0.4e-15 0.1e-15 15 7.5E+08 4.23026E-19
0.15 0.4e-15 0.2e-15 13 6.5E+08 4.85812E-19
0.15 0.4e-15 0.3e-15 13 6.5E+08 4.85615E-19
0.15 0.4e-15 0.4e-15 12 6E+08 5.19351E-19
0.15 0.4e-15 0.5e-15 11 5.5E+08 6.05357E-19
0.15 0.4e-15 0.6e-15 11 5.5E+08 5.86114E-19
0.15 0.4e-15 0.7e-15 10 5E+08 6.82578E-19
0.15 0.4e-15 0.8e-15 10 5E+08 6.45392E-19
0.15 0.4e-15 0.9e-15 10 5E+08 6.81758E-19
0.15 0.4e-15 1e-15 9 4.5E+08 8.01136E-19
0.15 0.4e-15 2e-15 7 3.5E+08 1.00902E-18
0.15 0.4e-15 3e-15 6 3E+08 1.29727E-18
0.15 0.4e-15 4e-15 1 5E+07 0
0.15 0.4e-15 5e-15 1 5E+07 0
0.15 0.4e-15 6e-15 1 5E+07 0
0.15 0.4e-15 7e-15 1 5E+07 0
0.15 0.4e-15 8e-15 1 5E+07 0
0.15 0.4e-15 9e-15 1 5E+07 0
0.15 0.4e-15 10e-15 1 5E+07 0
0.15 0.5e-15 0.1e-15 13 6.5E+08 4.57143E-19
0.15 0.5e-15 0.2e-15 12 6E+08 4.99754E-19
0.15 0.5e-15 0.3e-15 12 6E+08 4.96386E-19
0.15 0.5e-15 0.4e-15 11 5.5E+08 5.81096E-19
0.15 0.5e-15 0.5e-15 11 5.5E+08 5.62374E-19
0.15 0.5e-15 0.6e-15 10 5E+08 6.57853E-19
0.15 0.5e-15 0.7e-15 10 5E+08 6.25352E-19
0.15 0.5e-15 0.8e-15 10 5E+08 6.63103E-19
0.15 0.5e-15 0.9e-15 9 4.5E+08 7.74988E-19
0.15 0.5e-15 1e-15 9 4.5E+08 7.19401E-19
0.15 0.5e-15 2e-15 7 3.5E+08 1.01969E-18
0.15 0.5e-15 3e-15 6 3E+08 1.30436E-18
0.15 0.5e-15 4e-15 1 5E+07 0
0.15 0.5e-15 5e-15 1 5E+07 0
0.15 0.5e-15 6e-15 1 5E+07 0
0.15 0.5e-15 7e-15 1 5E+07 0
0.15 0.5e-15 8e-15 1 5E+07 0
0.15 0.5e-15 9e-15 1 5E+07 0
0.15 0.5e-15 10e-15 1 5E+07 0
0.15 0.6e-15 0.1e-15 12 6E+08 4.65632E-19
0.15 0.6e-15 0.2e-15 12 6E+08 4.70051E-19
0.15 0.6e-15 0.3e-15 11 5.5E+08 5.59146E-19
0.15 0.6e-15 0.4e-15 11 5.5E+08 5.40831E-19
0.15 0.6e-15 0.5e-15 10 5E+08 6.35646E-19
0.15 0.6e-15 0.6e-15 10 5E+08 6.06722E-19
0.15 0.6e-15 0.7e-15 9 4.5E+08 7.09766E-19
0.15 0.6e-15 0.8e-15 9 4.5E+08 7.51298E-19
0.15 0.6e-15 0.9e-15 9 4.5E+08 7.02484E-19
0.15 0.6e-15 1e-15 9 4.5E+08 7.37126E-19
0.15 0.6e-15 2e-15 7 3.5E+08 1.03294E-18
0.15 0.6e-15 3e-15 5 2.5E+08 1.58287E-18
0.15 0.6e-15 4e-15 5 2.5E+08 1.59893E-18
0.15 0.6e-15 5e-15 1 5E+07 0
0.15 0.6e-15 6e-15 1 5E+07 0
0.15 0.6e-15 7e-15 1 5E+07 0
0.15 0.6e-15 8e-15 1 5E+07 0
0.15 0.6e-15 9e-15 1 5E+07 0
0.15 0.6e-15 10e-15 1 5E+07 0
0.15 0.7e-15 0.1e-15 12 6E+08 4.39087E-19
0.15 0.7e-15 0.2e-15 11 5.5E+08 5.26825E-19
0.15 0.7e-15 0.3e-15 11 5.5E+08 5.16574E-19
0.15 0.7e-15 0.4e-15 10 5E+08 6.14541E-19
0.15 0.7e-15 0.5e-15 10 5E+08 5.8574E-19
0.15 0.7e-15 0.6e-15 9 4.5E+08 6.86747E-19
0.15 0.7e-15 0.7e-15 9 4.5E+08 6.46862E-19
0.15 0.7e-15 0.8e-15 9 4.5E+08 6.84067E-19
0.15 0.7e-15 0.9e-15 8 4E+08 8.01881E-19
0.15 0.7e-15 1e-15 8 4E+08 8.43161E-19
0.15 0.7e-15 2e-15 6 3E+08 1.20352E-18
0.15 0.7e-15 3e-15 5 2.5E+08 1.26898E-18
0.15 0.7e-15 4e-15 5 2.5E+08 1.58203E-18
0.15 0.7e-15 5e-15 1 5E+07 0
0.15 0.7e-15 6e-15 1 5E+07 0
0.15 0.7e-15 7e-15 1 5E+07 0
0.15 0.7e-15 8e-15 1 5E+07 0
0.15 0.7e-15 9e-15 1 5E+07 0
0.15 0.7e-15 10e-15 1 5E+07 0
0.15 0.8e-15 0.1e-15 11 5.5E+08 4.8438E-19
0.15 0.8e-15 0.2e-15 11 5.5E+08 4.88165E-19
0.15 0.8e-15 0.3e-15 10 5E+08 5.81792E-19
0.15 0.8e-15 0.4e-15 10 5E+08 5.61141E-19
0.15 0.8e-15 0.5e-15 9 4.5E+08 6.662E-19
0.15 0.8e-15 0.6e-15 9 4.5E+08 6.33471E-19
0.15 0.8e-15 0.7e-15 9 4.5E+08 6.60773E-19
0.15 0.8e-15 0.8e-15 8 4E+08 7.82773E-19
0.15 0.8e-15 0.9e-15 8 4E+08 8.20666E-19
0.15 0.8e-15 1e-15 8 4E+08 7.49648E-19
0.15 0.8e-15 2e-15 6 3E+08 1.02788E-18
0.15 0.8e-15 3e-15 5 2.5E+08 1.28359E-18
0.15 0.8e-15 4e-15 4 2E+08 1.9809E-18
0.15 0.8e-15 5e-15 1 5E+07 0
0.15 0.8e-15 6e-15 1 5E+07 0
0.15 0.8e-15 7e-15 1 5E+07 0
0.15 0.8e-15 8e-15 1 5E+07 0
0.15 0.8e-15 9e-15 1 5E+07 0
0.15 0.8e-15 10e-15 1 5E+07 0
0.15 0.9e-15 0.1e-15 11 5.5E+08 4.50346E-19
0.15 0.9e-15 0.2e-15 10 5E+08 5.45151E-19
0.15 0.9e-15 0.3e-15 10 5E+08 5.34956E-19
0.15 0.9e-15 0.4e-15 9 4.5E+08 6.43799E-19
0.15 0.9e-15 0.5e-15 9 4.5E+08 6.0234E-19
0.15 0.9e-15 0.6e-15 9 4.5E+08 6.42547E-19
0.15 0.9e-15 0.7e-15 8 4E+08 7.61902E-19
0.15 0.9e-15 0.8e-15 8 4E+08 7.00444E-19
0.15 0.9e-15 0.9e-15 8 4E+08 7.33366E-19
0.15 0.9e-15 1e-15 8 4E+08 7.64938E-19
0.15 0.9e-15 2e-15 6 3E+08 1.03994E-18
0.15 0.9e-15 3e-15 5 2.5E+08 1.29628E-18
0.15 0.9e-15 4e-15 4 2E+08 1.99016E-18
0.15 0.9e-15 5e-15 4 2E+08 1.80897E-18
0.15 0.9e-15 6e-15 1 5E+07 0
0.15 0.9e-15 7e-15 1 5E+07 0
0.15 0.9e-15 8e-15 1 5E+07 0
0.15 0.9e-15 9e-15 1 5E+07 0
0.15 0.9e-15 10e-15 1 5E+07 0
0.15 1e-15 0.1e-15 10 5E+08 5.01007E-19
0.15 1e-15 0.2e-15 10 5E+08 5.02152E-19
0.15 1e-15 0.3e-15 9 4.5E+08 6.02119E-19
0.15 1e-15 0.4e-15 9 4.5E+08 5.78827E-19
0.15 1e-15 0.5e-15 9 4.5E+08 6.15408E-19
0.15 1e-15 0.6e-15 8 4E+08 7.39661E-19
0.15 1e-15 0.7e-15 8 4E+08 6.76689E-19
0.15 1e-15 0.8e-15 8 4E+08 7.15364E-19
0.15 1e-15 0.9e-15 8 4E+08 7.48792E-19
0.15 1e-15 1e-15 7 3.5E+08 8.88856E-19
0.15 1e-15 2e-15 6 3E+08 1.05416E-18
0.15 1e-15 3e-15 5 2.5E+08 1.30642E-18
0.15 1e-15 4e-15 4 2E+08 1.5068E-18
0.15 1e-15 5e-15 4 2E+08 1.79802E-18
0.15 1e-15 6e-15 1 5E+07 0
0.15 1e-15 7e-15 1 5E+07 0
0.15 1e-15 8e-15 1 5E+07 0
0.15 1e-15 9e-15 1 5E+07 0
0.15 1e-15 10e-15 1 5E+07 0
0.15 2e-15 0.1e-15 7 3.5E+08 5.61447E-19
0.15 2e-15 0.2e-15 7 3.5E+08 6.23438E-19
0.15 2e-15 0.3e-15 7 3.5E+08 5.86892E-19
0.15 2e-15 0.4e-15 7 3.5E+08 6.34824E-19
0.15 2e-15 0.5e-15 6 3E+08 7.99018E-19
0.15 2e-15 0.6e-15 6 3E+08 8.49852E-19
0.15 2e-15 0.7e-15 6 3E+08 9.05586E-19
0.15 2e-15 0.8e-15 6 3E+08 7.94062E-19
0.15 2e-15 0.9e-15 6 3E+08 8.3536E-19
0.15 2e-15 1e-15 6 3E+08 8.6923E-19
0.15 2e-15 2e-15 5 2.5E+08 1.15116E-18
0.15 2e-15 3e-15 4 2E+08 1.35146E-18
0.15 2e-15 4e-15 3 1.5E+08 2.16665E-18
0.15 2e-15 5e-15 3 1.5E+08 1.68384E-18
0.15 2e-15 6e-15 3 1.5E+08 1.9307E-18
0.15 2e-15 7e-15 3 1.5E+08 2.18314E-18
0.15 2e-15 8e-15 2 1E+08 3.68333E-18
0.15 2e-15 9e-15 1 5E+07 0
0.15 2e-15 10e-15 1 5E+07 0
0.15 3e-15 0.1e-15 6 3E+08 6.03077E-19
0.15 3e-15 0.2e-15 6 3E+08 5.59941E-19
0.15 3e-15 0.3e-15 5 2.5E+08 7.40277E-19
0.15 3e-15 0.4e-15 5 2.5E+08 8.02348E-19
0.15 3e-15 0.5e-15 5 2.5E+08 8.65773E-19
0.15 3e-15 0.6e-15 5 2.5E+08 9.2931E-19
0.15 3e-15 0.7e-15 5 2.5E+08 7.85683E-19
0.15 3e-15 0.8e-15 5 2.5E+08 8.31398E-19
0.15 3e-15 0.9e-15 5 2.5E+08 8.71843E-19
0.15 3e-15 1e-15 5 2.5E+08 9.15749E-19
0.15 3e-15 2e-15 4 2E+08 1.2034E-18
0.15 3e-15 3e-15 3 1.5E+08 1.98947E-18
0.15 3e-15 4e-15 3 1.5E+08 1.57062E-18
0.15 3e-15 5e-15 3 1.5E+08 1.80575E-18
0.15 3e-15 6e-15 3 1.5E+08 2.04131E-18
0.15 3e-15 7e-15 2 1E+08 3.42306E-18
0.15 3e-15 8e-15 2 1E+08 1.89759E-18
0.15 3e-15 9e-15 2 1E+08 2.07572E-18
0.15 3e-15 10e-15 2 1E+08 2.28549E-18
0.15 4e-15 0.1e-15 5 2.5E+08 6.3879E-19
0.15 4e-15 0.2e-15 5 2.5E+08 7.13046E-19
0.15 4e-15 0.3e-15 5 2.5E+08 6.31302E-19
0.15 4e-15 0.4e-15 5 2.5E+08 6.79405E-19
0.15 4e-15 0.5e-15 4 2E+08 9.08316E-19
0.15 4e-15 0.6e-15 4 2E+08 9.75287E-19
0.15 4e-15 0.7e-15 4 2E+08 1.04159E-18
0.15 4e-15 0.8e-15 4 2E+08 1.11465E-18
0.15 4e-15 0.9e-15 4 2E+08 1.15757E-18
0.15 4e-15 1e-15 4 2E+08 1.22175E-18
0.15 4e-15 2e-15 3 1.5E+08 1.73505E-18
0.15 4e-15 3e-15 3 1.5E+08 1.44607E-18
0.15 4e-15 4e-15 3 1.5E+08 1.69277E-18
0.15 4e-15 5e-15 2 1E+08 2.90237E-18
0.15 4e-15 6e-15 2 1E+08 3.25944E-18
0.15 4e-15 7e-15 2 1E+08 1.80194E-18
0.15 4e-15 8e-15 2 1E+08 1.98646E-18
0.15 4e-15 9e-15 2 1E+08 2.15951E-18
0.15 4e-15 10e-15 2 1E+08 2.34633E-18
0.15 5e-15 0.1e-15 5 2.5E+08 5.31981E-19
0.15 5e-15 0.2e-15 4 2E+08 7.45106E-19
0.15 5e-15 0.3e-15 4 2E+08 8.19128E-19
0.15 5e-15 0.4e-15 4 2E+08 8.94957E-19
0.15 5e-15 0.5e-15 4 2E+08 9.56351E-19
0.15 5e-15 0.6e-15 4 2E+08 7.67924E-19
0.15 5e-15 0.7e-15 4 2E+08 8.07219E-19
0.15 5e-15 0.8e-15 4 2E+08 8.67268E-19
0.15 5e-15 0.9e-15 4 2E+08 9.12438E-19
0.15 5e-15 1e-15 4 2E+08 9.55714E-19
0.15 5e-15 2e-15 3 1.5E+08 1.83835E-18
0.15 5e-15 3e-15 3 1.5E+08 1.53775E-18
0.15 5e-15 4e-15 2 1E+08 2.73591E-18
0.15 5e-15 5e-15 2 1E+08 3.0959E-18
0.15 5e-15 6e-15 2 1E+08 1.71822E-18
0.15 5e-15 7e-15 2 1E+08 1.90776E-18
0.15 5e-15 8e-15 2 1E+08 2.07591E-18
0.15 5e-15 9e-15 2 1E+08 2.26544E-18
0.15 5e-15 10e-15 2 1E+08 2.4359E-18
0.15 6e-15 0.1e-15 4 2E+08 7.08761E-19
0.15 6e-15 0.2e-15 4 2E+08 7.85359E-19
0.15 6e-15 0.3e-15 4 2E+08 6.4406E-19
0.15 6e-15 0.4e-15 4 2E+08 6.92504E-19
0.15 6e-15 0.5e-15 4 2E+08 7.54447E-19
0.15 6e-15 0.6e-15 3 1.5E+08 1.05989E-18
0.15 6e-15 0.7e-15 3 1.5E+08 1.13083E-18
0.15 6e-15 0.8e-15 3 1.5E+08 1.20655E-18
0.15 6e-15 0.9e-15 3 1.5E+08 1.25847E-18
0.15 6e-15 1e-15 3 1.5E+08 1.32995E-18
0.15 6e-15 2e-15 3 1.5E+08 1.28026E-18
0.15 6e-15 3e-15 2 1E+08 2.42493E-18
0.15 6e-15 4e-15 2 1E+08 2.87347E-18
0.15 6e-15 5e-15 2 1E+08 1.64328E-18
0.15 6e-15 6e-15 2 1E+08 1.82358E-18
0.15 6e-15 7e-15 2 1E+08 1.9995E-18
0.15 6e-15 8e-15 2 1E+08 2.18243E-18
0.15 6e-15 9e-15 2 1E+08 2.35621E-18
0.15 6e-15 10e-15 2 1E+08 2.53847E-18
0.15 7e-15 0.1e-15 4 2E+08 5.52267E-19
0.15 7e-15 0.2e-15 4 2E+08 6.11999E-19
0.15 7e-15 0.3e-15 3 1.5E+08 8.87292E-19
0.15 7e-15 0.4e-15 3 1.5E+08 9.58316E-19
0.15 7e-15 0.5e-15 3 1.5E+08 1.02683E-18
0.15 7e-15 0.6e-15 3 1.5E+08 1.09389E-18
0.15 7e-15 0.7e-15 3 1.5E+08 1.16399E-18
0.15 7e-15 0.8e-15 3 1.5E+08 1.23602E-18
0.15 7e-15 0.9e-15 3 1.5E+08 1.30478E-18
0.15 7e-15 1e-15 3 1.5E+08 1.36288E-18
0.15 7e-15 2e-15 3 1.5E+08 1.3147E-18
0.15 7e-15 3e-15 2 1E+08 2.52111E-18
0.15 7e-15 4e-15 2 1E+08 3.00563E-18
0.15 7e-15 5e-15 2 1E+08 1.72403E-18
0.15 7e-15 6e-15 2 1E+08 1.9178E-18
0.15 7e-15 7e-15 2 1E+08 2.09747E-18
0.15 7e-15 8e-15 2 1E+08 2.28888E-18
0.15 7e-15 9e-15 2 1E+08 2.45623E-18
0.15 7e-15 10e-15 1 5E+07 5.25929E-18
0.15 8e-15 0.1e-15 3 1.5E+08 7.6964E-19
0.15 8e-15 0.2e-15 3 1.5E+08 8.42776E-19
0.15 8e-15 0.3e-15 3 1.5E+08 9.20133E-19
0.15 8e-15 0.4e-15 3 1.5E+08 9.92194E-19
0.15 8e-15 0.5e-15 3 1.5E+08 1.06163E-18
0.15 8e-15 0.6e-15 3 1.5E+08 1.12451E-18
0.15 8e-15 0.7e-15 3 1.5E+08 7.97654E-19
0.15 8e-15 0.8e-15 3 1.5E+08 8.44206E-19
0.15 8e-15 0.9e-15 3 1.5E+08 8.84906E-19
0.15 8e-15 1e-15 3 1.5E+08 9.32869E-19
0.15 8e-15 2e-15 2 1E+08 2.04955E-18
0.15 8e-15 3e-15 2 1E+08 2.61548E-18
0.15 8e-15 4e-15 2 1E+08 1.5546E-18
0.15 8e-15 5e-15 2 1E+08 1.79645E-18
0.15 8e-15 6e-15 2 1E+08 1.99916E-18
0.15 8e-15 7e-15 2 1E+08 2.19121E-18
0.15 8e-15 8e-15 2 1E+08 2.3705E-18
0.15 8e-15 9e-15 1 5E+07 5.12396E-18
0.15 8e-15 10e-15 1 5E+07 5.47165E-18
0.15 9e-15 0.1e-15 3 1.5E+08 7.91658E-19
0.15 9e-15 0.2e-15 3 1.5E+08 8.70632E-19
0.15 9e-15 0.3e-15 3 1.5E+08 9.42279E-19
0.15 9e-15 0.4e-15 3 1.5E+08 1.0197E-18
0.15 9e-15 0.5e-15 3 1.5E+08 7.27422E-19
0.15 9e-15 0.6e-15 3 1.5E+08 7.75254E-19
0.15 9e-15 0.7e-15 3 1.5E+08 8.21382E-19
0.15 9e-15 0.8e-15 3 1.5E+08 8.64426E-19
0.15 9e-15 0.9e-15 3 1.5E+08 9.1108E-19
0.15 9e-15 1e-15 2 1E+08 1.43443E-18
0.15 9e-15 2e-15 2 1E+08 2.08477E-18
0.15 9e-15 3e-15 2 1E+08 1.34872E-18
0.15 9e-15 4e-15 2 1E+08 1.61654E-18
0.15 9e-15 5e-15 2 1E+08 1.86079E-18
0.15 9e-15 6e-15 2 1E+08 2.07349E-18
0.15 9e-15 7e-15 1 5E+07 4.54602E-18
0.15 9e-15 8e-15 1 5E+07 4.92764E-18
0.15 9e-15 9e-15 1 5E+07 5.31754E-18
0.15 9e-15 10e-15 1 5E+07 5.66893E-18
0.15 10e-15 0.1e-15 3 1.5E+08 8.22652E-19
0.15 10e-15 0.2e-15 3 1.5E+08 8.98803E-19
0.15 10e-15 0.3e-15 3 1.5E+08 6.52851E-19
0.15 10e-15 0.4e-15 3 1.5E+08 6.96625E-19
0.15 10e-15 0.5e-15 3 1.5E+08 7.51867E-19
0.15 10e-15 0.6e-15 3 1.5E+08 8.00773E-19
0.15 10e-15 0.7e-15 2 1E+08 1.26521E-18
0.15 10e-15 0.8e-15 2 1E+08 1.32665E-18
0.15 10e-15 0.9e-15 2 1E+08 1.39844E-18
0.15 10e-15 1e-15 2 1E+08 1.46861E-18
0.15 10e-15 2e-15 2 1E+08 2.1383E-18
0.15 10e-15 3e-15 2 1E+08 1.37205E-18
0.15 10e-15 4e-15 2 1E+08 1.6564E-18
0.15 10e-15 5e-15 2 1E+08 1.91151E-18
0.15 10e-15 6e-15 1 5E+07 4.2817E-18
0.15 10e-15 7e-15 1 5E+07 4.69746E-18
0.15 10e-15 8e-15 1 5E+07 5.12427E-18
0.15 10e-15 9e-15 1 5E+07 5.49102E-18
0.15 10e-15 10e-15 1 5E+07 5.86138E-18
0.16 0.1e-15 0.1e-15 21 1.05E+09 3.98206E-19
0.16 0.1e-15 0.2e-15 19 9.5E+08 4.49005E-19
0.16 0.1e-15 0.3e-15 18 9E+08 4.86806E-19
0.16 0.1e-15 0.4e-15 17 8.5E+08 5.22287E-19
0.16 0.1e-15 0.5e-15 16 8E+08 5.5645E-19
0.16 0.1e-15 0.6e-15 16 8E+08 5.57879E-19
0.16 0.1e-15 0.7e-15 15 7.5E+08 5.8886E-19
0.16 0.1e-15 0.8e-15 14 7E+08 6.66585E-19
0.16 0.1e-15 0.9e-15 14 7E+08 6.52878E-19
0.16 0.1e-15 1e-15 13 6.5E+08 7.40782E-19
0.16 0.1e-15 2e-15 10 5E+08 9.83903E-19
0.16 0.1e-15 3e-15 8 4E+08 1.26494E-18
0.16 0.1e-15 4e-15 1 5E+07 0
0.16 0.1e-15 5e-15 1 5E+07 0
0.16 0.1e-15 6e-15 1 5E+07 0
0.16 0.1e-15 7e-15 1 5E+07 0
0.16 0.1e-15 8e-15 1 5E+07 0
0.16 0.1e-15 9e-15 1 5E+07 0
0.16 0.1e-15 10e-15 1 5E+07 0
0.16 0.2e-15 0.1e-15 18 9E+08 4.36515E-19
0.16 0.2e-15 0.2e-15 17 8.5E+08 4.68868E-19
0.16 0.2e-15 0.3e-15 16 8E+08 5.00953E-19
0.16 0.2e-15 0.4e-15 16 8E+08 5.04194E-19
0.16 0.2e-15 0.5e-15 15 7.5E+08 5.32441E-19
0.16 0.2e-15 0.6e-15 14 7E+08 6.08653E-19
0.16 0.2e-15 0.7e-15 14 7E+08 6.01943E-19
0.16 0.2e-15 0.8e-15 13 6.5E+08 6.82938E-19
0.16 0.2e-15 0.9e-15 13 6.5E+08 6.6309E-19
0.16 0.2e-15 1e-15 12 6E+08 7.54571E-19
0.16 0.2e-15 2e-15 9 4.5E+08 1.11048E-18
0.16 0.2e-15 3e-15 8 4E+08 1.27815E-18
0.16 0.2e-15 4e-15 4 2E+08 2.97943E-18
0.16 0.2e-15 5e-15 1 5E+07 0
0.16 0.2e-15 6e-15 1 5E+07 0
0.16 0.2e-15 7e-15 1 5E+07 0
0.16 0.2e-15 8e-15 1 5E+07 0
0.16 0.2e-15 9e-15 1 5E+07 0
0.16 0.2e-15 10e-15 1 5E+07 0
0.16 0.3e-15 0.1e-15 18 9E+08 3.94857E-19
0.16 0.3e-15 0.2e-15 16 8E+08 4.4945E-19
0.16 0.3e-15 0.3e-15 15 7.5E+08 5.16991E-19
0.16 0.3e-15 0.4e-15 14 7E+08 5.52415E-19
0.16 0.3e-15 0.5e-15 14 7E+08 5.43626E-19
0.16 0.3e-15 0.6e-15 13 6.5E+08 6.3308E-19
0.16 0.3e-15 0.7e-15 13 6.5E+08 6.09808E-19
0.16 0.3e-15 0.8e-15 12 6E+08 6.97989E-19
0.16 0.3e-15 0.9e-15 12 6E+08 6.72486E-19
0.16 0.3e-15 1e-15 12 6E+08 7.06932E-19
0.16 0.3e-15 2e-15 9 4.5E+08 1.00329E-18
0.16 0.3e-15 3e-15 7 3.5E+08 1.26166E-18
0.16 0.3e-15 4e-15 6 3E+08 1.5187E-18
0.16 0.3e-15 5e-15 1 5E+07 0
0.16 0.3e-15 6e-15 1 5E+07 0
0.16 0.3e-15 7e-15 1 5E+07 0
0.16 0.3e-15 8e-15 1 5E+07 0
0.16 0.3e-15 9e-15 1 5E+07 0
0.16 0.3e-15 10e-15 1 5E+07 0
0.16 0.4e-15 0.1e-15 16 8E+08 4.27952E-19
0.16 0.4e-15 0.2e-15 15 7.5E+08 4.58177E-19
0.16 0.4e-15 0.3e-15 14 7E+08 5.30741E-19
0.16 0.4e-15 0.4e-15 13 6.5E+08 5.68981E-19
0.16 0.4e-15 0.5e-15 13 6.5E+08 5.58332E-19
0.16 0.4e-15 0.6e-15 12 6E+08 6.41337E-19
0.16 0.4e-15 0.7e-15 12 6E+08 6.20145E-19
0.16 0.4e-15 0.8e-15 12 6E+08 6.54473E-19
0.16 0.4e-15 0.9e-15 11 5.5E+08 7.4865E-19
0.16 0.4e-15 1e-15 11 5.5E+08 7.15243E-19
0.16 0.4e-15 2e-15 8 4E+08 1.14821E-18
0.16 0.4e-15 3e-15 7 3.5E+08 1.27777E-18
0.16 0.4e-15 4e-15 6 3E+08 1.53493E-18
0.16 0.4e-15 5e-15 5 2.5E+08 1.7667E-18
0.16 0.4e-15 6e-15 1 5E+07 0
0.16 0.4e-15 7e-15 1 5E+07 0
0.16 0.4e-15 8e-15 1 5E+07 0
0.16 0.4e-15 9e-15 1 5E+07 0
0.16 0.4e-15 10e-15 1 5E+07 0
0.16 0.5e-15 0.1e-15 14 7E+08 4.62894E-19
0.16 0.5e-15 0.2e-15 14 7E+08 4.72119E-19
0.16 0.5e-15 0.3e-15 13 6.5E+08 5.44406E-19
0.16 0.5e-15 0.4e-15 13 6.5E+08 5.38877E-19
0.16 0.5e-15 0.5e-15 12 6E+08 6.21974E-19
0.16 0.5e-15 0.6e-15 12 6E+08 6.01833E-19
0.16 0.5e-15 0.7e-15 11 5.5E+08 6.89893E-19
0.16 0.5e-15 0.8e-15 11 5.5E+08 6.62762E-19
0.16 0.5e-15 0.9e-15 11 5.5E+08 6.98219E-19
0.16 0.5e-15 1e-15 10 5E+08 8.02308E-19
0.16 0.5e-15 2e-15 8 4E+08 1.01325E-18
0.16 0.5e-15 3e-15 7 3.5E+08 1.29297E-18
0.16 0.5e-15 4e-15 6 3E+08 1.54672E-18
0.16 0.5e-15 5e-15 5 2.5E+08 1.76588E-18
0.16 0.5e-15 6e-15 1 5E+07 0
0.16 0.5e-15 7e-15 1 5E+07 0
0.16 0.5e-15 8e-15 1 5E+07 0
0.16 0.5e-15 9e-15 1 5E+07 0
0.16 0.5e-15 10e-15 1 5E+07 0
0.16 0.6e-15 0.1e-15 13 6.5E+08 4.69797E-19
0.16 0.6e-15 0.2e-15 13 6.5E+08 4.77542E-19
0.16 0.6e-15 0.3e-15 12 6E+08 5.5976E-19
0.16 0.6e-15 0.4e-15 12 6E+08 5.4712E-19
0.16 0.6e-15 0.5e-15 11 5.5E+08 6.37986E-19
0.16 0.6e-15 0.6e-15 11 5.5E+08 6.7727E-19
0.16 0.6e-15 0.7e-15 11 5.5E+08 6.44433E-19
0.16 0.6e-15 0.8e-15 10 5E+08 7.46417E-19
0.16 0.6e-15 0.9e-15 10 5E+08 7.07484E-19
0.16 0.6e-15 1e-15 10 5E+08 7.36343E-19
0.16 0.6e-15 2e-15 8 4E+08 1.02729E-18
0.16 0.6e-15 3e-15 6 3E+08 1.52554E-18
0.16 0.6e-15 4e-15 6 3E+08 1.56525E-18
0.16 0.6e-15 5e-15 5 2.5E+08 1.7837E-18
0.16 0.6e-15 6e-15 4 2E+08 2.57919E-18
0.16 0.6e-15 7e-15 1 5E+07 0
0.16 0.6e-15 8e-15 1 5E+07 0
0.16 0.6e-15 9e-15 1 5E+07 0
0.16 0.6e-15 10e-15 1 5E+07 0
0.16 0.7e-15 0.1e-15 13 6.5E+08 4.43477E-19
0.16 0.7e-15 0.2e-15 12 6E+08 5.29014E-19
0.16 0.7e-15 0.3e-15 12 6E+08 5.29565E-19
0.16 0.7e-15 0.4e-15 11 5.5E+08 6.14863E-19
0.16 0.7e-15 0.5e-15 11 5.5E+08 5.9397E-19
0.16 0.7e-15 0.6e-15 10 5E+08 6.9179E-19
0.16 0.7e-15 0.7e-15 10 5E+08 7.23747E-19
0.16 0.7e-15 0.8e-15 10 5E+08 6.91384E-19
0.16 0.7e-15 0.9e-15 10 5E+08 7.22798E-19
0.16 0.7e-15 1e-15 9 4.5E+08 8.34174E-19
